,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
5872,12,41.0833333,-0.9459073,87.3333333,,-0.7272306,87.3333333
5873,12,41.1,-0.9440897,87.3333333,,-0.7278232,87.3333333
5874,12,41.1166667,-0.9422721,87.3333333,,-0.7284159,87.3333333
5875,12,41.1333333,-0.9404544,87.3333333,,-0.7290085,87.3333333
5876,12,41.15,-0.9386368,87.3333333,,-0.7296012,87.3333333
5877,12,41.1666667,-0.9368191,87.3333333,,-0.7301938,87.3333333
5878,12,41.1833333,-0.9350015,87.3333333,,-0.7307864,87.3333333
5879,12,41.2,-0.9331838,87.3333333,,-0.7313791,87.3333333
5880,12,41.2166667,-0.9313662,87.3333333,,-0.7319717,87.3333333
5881,12,41.2333333,-0.9295486,87.3333333,,-0.7325644,87.3333333
5882,12,41.25,-0.9277309,87.3333333,,-0.733157,87.3333333
5883,12,41.2666667,-0.9259133,87.3333333,,-0.7337497,87.3333333
5884,12,41.2833333,-0.9240956,87.3333333,,-0.7343423,87.3333333
5885,12,41.3,-0.922278,87.3333333,,-0.734935,87.3333333
5886,12,41.3166667,-0.9204604,87.3333333,,-0.7355276,87.3333333
5887,12,41.3333333,-0.9186427,87.3333333,,-0.7361202,87.3333333
5888,12,41.35,-0.9168251,87.3333333,,-0.7367129,87.3333333
5889,12,41.3666667,-0.9150074,87.3333333,,-0.7373055,87.3333333
5890,12,41.3833333,-0.9131898,87.3333333,,-0.7378982,87.3333333
5891,12,41.4,-0.9113721,87.3333333,,-0.7384908,87.3333333
5892,12,41.4166667,-0.9095545,87.3333333,,-0.7390835,87.3333333
5893,12,41.4333333,-0.9077369,87.3333333,,-0.7396761,87.3333333
5894,12,41.45,-0.9059192,87.3333333,,-0.7402687,87.3333333
5895,12,41.4666667,-0.9041016,87.3333333,,-0.7408614,87.3333333
5896,12,41.4833333,-0.9022839,87.3333333,,-0.741454,87.3333333
5897,12,41.5,-0.9004663,87.3333333,,-0.7420467,87.3333333
5898,12,41.5166667,-0.8986486,87.3333333,,-0.7426393,87.3333333
5899,12,41.5333333,-0.896831,87.3333333,,-0.743232,87.3333333
5900,12,41.55,-0.8950134,87.3333333,,-0.7438246,87.3333333
5901,12,41.5666667,-0.8931957,87.3333333,,-0.7444173,87.3333333
5902,12,41.5833333,-0.8913781,87.3333333,,-0.7450099,87.3333333
5903,12,41.6,-0.8895604,87.3333333,,-0.7456025,87.3333333
5904,12,41.6166667,-0.8877428,87.3333333,,-0.7461952,87.3333333
5905,12,41.6333333,-0.8859252,87.3333333,,-0.7467878,87.3333333
5906,12,41.65,-0.8841075,87.3333333,,-0.7473805,87.3333333
5907,12,41.6666667,-0.8822899,87.3333333,,-0.7479731,87.3333333
5908,12,41.6833333,-0.8804722,87.3333333,,-0.7485658,87.3333333
5909,12,41.7,-0.8786546,87.3333333,,-0.7491584,87.3333333
5910,12,41.7166667,-0.8768369,87.3333333,,-0.749751,87.3333333
5911,12,41.7333333,-0.8750193,87.3333333,,-0.7503437,87.3333333
5912,12,41.75,-0.8729587,87.3333333,,-0.7507339,87.3333333
5913,12,41.7666667,-0.8708982,87.3333333,,-0.7511241,87.3333333
5914,12,41.7833333,-0.8688376,87.3333333,,-0.7515143,87.3333333
5915,12,41.8,-0.8667771,87.3333333,,-0.7519045,87.3333333
5916,12,41.8166667,-0.8647165,87.3333333,,-0.7522948,87.3333333
5917,12,41.8333333,-0.862656,87.3333333,,-0.752685,87.3333333
5918,12,41.85,-0.8605954,87.3333333,,-0.7530752,87.3333333
5919,12,41.8666667,-0.8585349,87.3333333,,-0.7534654,87.3333333
5920,12,41.8833333,-0.8564743,87.3333333,,-0.7538556,87.3333333
5921,12,41.9,-0.8544137,87.3333333,,-0.7542458,87.3333333
5922,12,41.9166667,-0.8523532,87.3333333,,-0.7546361,87.3333333
5923,12,41.9333333,-0.8502926,87.3333333,,-0.7550263,87.3333333
5924,12,41.95,-0.8482321,87.3333333,,-0.7554165,87.3333333
5925,12,41.9666667,-0.8461715,87.3333333,,-0.7558067,87.3333333
5926,12,41.9833333,-0.844111,87.3333333,,-0.7561969,87.3333333
5927,12,42.0,-0.8420504,87.3333333,,-0.7565871,87.3333333
5928,12,42.0166667,-0.8399898,87.3333333,,-0.7569773,87.3333333
5929,12,42.0333333,-0.8379293,87.3333333,,-0.7573676,87.3333333
5930,12,42.05,-0.8358687,87.3333333,,-0.7577578,87.3333333
5931,12,42.0666667,-0.8338082,87.3333333,,-0.758148,87.3333333
5932,12,42.0833333,-0.8317476,87.3333333,,-0.7585382,87.3333333
5933,12,42.1,-0.8296871,87.3333333,,-0.7589284,87.3333333
5934,12,42.1166667,-0.8276265,87.3333333,,-0.7593186,87.3333333
5935,12,42.1333333,-0.8255659,87.3333333,,-0.7597088,87.3333333
5936,12,42.15,-0.8235054,87.3333333,,-0.7600991,87.3333333
5937,12,42.1666667,-0.8214448,87.3333333,,-0.7604893,87.3333333
5938,12,42.1833333,-0.8193843,87.3333333,,-0.7608795,87.3333333
5939,12,42.2,-0.8173237,87.3333333,,-0.7612697,87.3333333
5940,12,42.2166667,-0.8152632,87.3333333,,-0.7616599,87.3333333
5941,12,42.2333333,-0.812598,87.3333333,,-0.7620501,87.3333333
5942,12,42.25,-0.8099328,87.3333333,,-0.7624403,87.3333333
5943,12,42.2666667,-0.8072676,87.3333333,,-0.7628306,87.3333333
5944,12,42.2833333,-0.8046025,87.3333333,,-0.7632208,87.3333333
5945,12,42.3,-0.8019373,87.3333333,,-0.763611,87.3333333
5946,12,42.3166667,-0.7992721,87.3333333,,-0.7640012,87.3333333
5947,12,42.3333333,-0.7966069,87.3333333,,-0.7643914,87.3333333
5948,12,42.35,-0.7939418,87.3333333,,-0.7647816,87.3333333
5949,12,42.3666667,-0.7912766,87.3333333,,-0.7651718,87.3333333
5950,12,42.3833333,-0.788658,87.3333333,,-0.7655081,87.3333333
5951,12,42.4,-0.7860395,87.3333333,,-0.7658443,87.3333333
5952,12,42.4166667,-0.7834209,87.3333333,,-0.7661805,87.3333333
5953,12,42.4333333,-0.7808023,87.3333333,,-0.7665168,87.3333333
5954,12,42.45,-0.7781837,87.3333333,,-0.766853,87.3333333
5955,12,42.4666667,-0.7755652,87.3333333,,-0.7671892,87.3333333
5956,12,42.4833333,-0.7729466,87.3333333,,-0.7675255,87.3333333
5957,12,42.5,-0.770328,87.3333333,,-0.7678617,87.3333333
5958,12,42.5166667,-0.7677094,87.3333333,,-0.7681979,87.3333333
5959,12,42.5333333,-0.7650909,87.3333333,,-0.7685342,87.3333333
5960,12,42.55,-0.7624723,87.3333333,,-0.7688704,87.3333333
5961,12,42.5666667,-0.7598537,87.3333333,,-0.7692066,87.3333333
5962,12,42.5833333,-0.7572352,87.3333333,,-0.7695429,87.3333333
5963,12,42.6,-0.7546166,87.3333333,,-0.7698791,87.3333333
5964,12,42.6166667,-0.751998,87.3333333,,-0.7702153,87.3333333
5965,12,42.6333333,-0.7493794,87.3333333,,-0.7705516,87.3333333
5966,12,42.65,-0.7467609,87.3333333,,-0.7708878,87.3333333
5967,12,42.6666667,-0.7441423,87.3333333,,-0.771224,87.3333333
5968,12,42.6833333,-0.7415237,87.3333333,,-0.7715603,87.3333333
5969,12,42.7,-0.7389051,87.3333333,,-0.7718965,87.3333333
5970,12,42.7166667,-0.7362866,87.3333333,,-0.7722327,87.3333333
5971,12,42.7333333,-0.733668,87.3333333,,-0.772569,87.3333333
5972,12,42.75,-0.7310494,87.3333333,,-0.7729052,87.3333333
5973,12,42.7666667,-0.7284309,87.3333333,,-0.7732414,87.3333333
5974,12,42.7833333,-0.7258123,87.3333333,,-0.7735777,87.3333333
5975,12,42.8,-0.7231937,87.3333333,,-0.7739139,87.3333333
5976,12,42.8166667,-0.7205751,87.3333333,,-0.7742501,87.3333333
5977,12,42.8333333,-0.7179566,87.3333333,,-0.7745864,87.3333333
5978,12,42.85,-0.715338,87.3333333,,-0.7749226,87.3333333
5979,12,42.8666667,-0.7127194,87.3333333,,-0.7752588,87.3333333
5980,12,42.8833333,-0.7101008,87.3333333,,-0.7755951,87.3333333
5981,12,42.9,-0.7074823,87.3333333,,-0.7759313,87.3333333
5982,12,42.9166667,-0.7048637,87.3333333,,-0.7762676,87.3333333
5983,12,42.9333333,-0.7022451,87.3333333,,-0.7766038,87.3333333
5984,12,42.95,-0.6996266,87.3333333,,-0.77694,87.3333333
5985,12,42.9666667,-0.697008,87.3333333,,-0.7772763,87.3333333
5986,12,42.9833333,-0.6943894,87.3333333,,-0.7776125,87.3333333
5987,12,43.0,-0.6917708,87.3333333,,-0.7779487,87.3333333
5988,13,34.7,-1.5168245,85.3333333,,-0.6517929,85.3333333
5989,13,34.7166667,-1.5151332,85.3333333,,-0.6509263,85.3333333
5990,13,34.7333333,-1.513442,85.3333333,,-0.6500596,85.3333333
5991,13,34.75,-1.5117508,85.3333333,,-0.6491929,85.3333333
5992,13,34.7666667,-1.5100595,85.3333333,,-0.6483263,85.3333333
5993,13,34.7833333,-1.5083683,85.3333333,,-0.6474596,85.3333333
5994,13,34.8,-1.506677,85.3333333,,-0.6465929,85.3333333
5995,13,34.8166667,-1.5049858,85.3333333,,-0.6457263,85.3333333
5996,13,34.8333333,-1.5032945,85.3333333,,-0.6448596,85.3333333
5997,13,34.85,-1.5016033,85.3333333,,-0.643993,85.3333333
5998,13,34.8666667,-1.499912,85.3333333,,-0.6431263,85.3333333
5999,13,34.8833333,-1.4982208,85.3333333,,-0.6422596,85.3333333
6000,13,34.9,-1.4965295,85.3333333,,-0.641393,85.3333333
6001,13,34.9166667,-1.4948383,85.3333333,,-0.6405263,85.3333333
6002,13,34.9333333,-1.493147,85.3333333,,-0.6397515,85.3333333
6003,13,34.95,-1.4914558,85.3333333,,-0.6389767,85.3333333
6004,13,34.9666667,-1.4897646,85.3333333,,-0.6382019,85.3333333
6005,13,34.9833333,-1.4880733,85.3333333,,-0.6374271,85.3333333
6006,13,35.0,-1.4863821,85.3333333,,-0.6366522,85.3333333
6007,13,35.0166667,-1.4846908,85.3333333,,-0.6358774,85.3333333
6008,13,35.0333333,-1.4829996,85.3333333,,-0.6351026,85.3333333
6009,13,35.05,-1.4813083,85.3333333,,-0.6343278,85.3333333
6010,13,35.0666667,-1.4796171,85.3333333,,-0.633553,85.3333333
6011,13,35.0833333,-1.4779258,85.3333333,,-0.6327782,85.3333333
6012,13,35.1,-1.4762346,85.3333333,,-0.6320033,85.3333333
6013,13,35.1166667,-1.4745433,85.3333333,,-0.6312285,85.3333333
6014,13,35.1333333,-1.4728521,85.3333333,,-0.6304537,85.3333333
6015,13,35.15,-1.4711608,85.3333333,,-0.6296789,85.3333333
6016,13,35.1666667,-1.4694696,85.3333333,,-0.6289041,85.3333333
6017,13,35.1833333,-1.4677784,85.3333333,,-0.6281293,85.3333333
6018,13,35.2,-1.4660871,85.3333333,,-0.6273544,85.3333333
6019,13,35.2166667,-1.4643959,85.3333333,,-0.6265796,85.3333333
6020,13,35.2333333,-1.4627046,85.3333333,,-0.6258048,85.3333333
6021,13,35.25,-1.4610134,85.3333333,,-0.62503,85.3333333
6022,13,35.2666667,-1.4593221,85.3333333,,-0.6242552,85.3333333
6023,13,35.2833333,-1.4576309,85.3333333,,-0.6234804,85.3333333
6024,13,35.3,-1.4559396,85.3333333,,-0.6227055,85.3333333
6025,13,35.3166667,-1.4542484,85.3333333,,-0.6219307,85.3333333
6026,13,35.3333333,-1.4525571,85.3333333,,-0.6211559,85.3333333
6027,13,35.35,-1.4508659,85.3333333,,-0.6203811,85.3333333
6028,13,35.3666667,-1.4491747,85.3333333,,-0.6196063,85.3333333
6029,13,35.3833333,-1.4474834,85.3333333,,-0.6188315,85.3333333
6030,13,35.4,-1.4457922,85.3333333,,-0.6180566,85.3333333
6031,13,35.4166667,-1.4441009,85.3333333,,-0.6172818,85.3333333
6032,13,35.4333333,-1.4424097,85.3333333,,-0.616507,85.3333333
6033,13,35.45,-1.4407184,85.3333333,,-0.6157322,85.3333333
6034,13,35.4666667,-1.4390272,85.3333333,,-0.6149574,85.3333333
6035,13,35.4833333,-1.4373359,85.3333333,,-0.6141826,85.3333333
6036,13,35.5,-1.4356447,85.3333333,,-0.6134078,85.3333333
6037,13,35.5166667,-1.4339534,85.3333333,,-0.6126329,85.3333333
6038,13,35.5333333,-1.4322622,85.3333333,,-0.6118581,85.3333333
6039,13,35.55,-1.4305709,85.3333333,,-0.6110833,85.3333333
6040,13,35.5666667,-1.4288797,85.3333333,,-0.6103085,85.3333333
6041,13,35.5833333,-1.4271885,85.3333333,,-0.6095337,85.3333333
6042,13,35.6,-1.4254972,85.3333333,,-0.6087589,85.3333333
6043,13,35.6166667,-1.423806,85.3333333,,-0.607984,85.3333333
6044,13,35.6333333,-1.4221147,85.3333333,,-0.6072092,85.3333333
6045,13,35.65,-1.4204235,85.3333333,,-0.6064344,85.3333333
6046,13,35.6666667,-1.4187322,85.3333333,,-0.6056596,85.3333333
6047,13,35.6833333,-1.417041,85.3333333,,-0.6048848,85.3333333
6048,13,35.7,-1.4153497,85.3333333,,-0.60411,85.3333333
6049,13,35.7166667,-1.4136585,85.3333333,,-0.6033351,85.3333333
6050,13,35.7333333,-1.4119672,85.3333333,,-0.6025603,85.3333333
6051,13,35.75,-1.410276,85.3333333,,-0.6017855,85.3333333
6052,13,35.7666667,-1.4085847,85.3333333,,-0.6010107,85.3333333
6053,13,35.7833333,-1.4068935,85.3333333,,-0.6002359,85.3333333
6054,13,35.8,-1.4052023,85.3333333,,-0.5994611,85.3333333
6055,13,35.8166667,-1.403511,85.3333333,,-0.5986862,85.3333333
6056,13,35.8333333,-1.4018198,85.3333333,,-0.5979114,85.3333333
6057,13,35.85,-1.4001285,85.3333333,,-0.5971366,85.3333333
6058,13,35.8666667,-1.3984373,85.3333333,,-0.5963618,85.3333333
6059,13,35.8833333,-1.396746,85.3333333,,-0.595587,85.3333333
6060,13,35.9,-1.3950548,85.3333333,,-0.5948122,85.3333333
6061,13,35.9166667,-1.3933635,85.3333333,,-0.5940374,85.3333333
6062,13,35.9333333,-1.3916723,85.3333333,,-0.5932625,85.3333333
6063,13,35.95,-1.389981,85.3333333,,-0.5924877,85.3333333
6064,13,35.9666667,-1.3882898,85.3333333,,-0.5917129,85.3333333
6065,13,35.9833333,-1.386828,85.3333333,,-0.591154,85.3333333
6066,13,36.0,-1.3853661,85.3333333,,-0.5905951,85.3333333
6067,13,36.0166667,-1.3839043,85.3333333,,-0.5900362,85.3333333
6068,13,36.0333333,-1.3824425,85.3333333,,-0.5894773,85.3333333
6069,13,36.05,-1.3809807,85.3333333,,-0.5889184,85.3333333
6070,13,36.0666667,-1.3795188,85.3333333,,-0.5883596,85.3333333
6071,13,36.0833333,-1.378057,85.3333333,,-0.5878007,85.3333333
6072,13,36.1,-1.3765952,85.3333333,,-0.5872418,85.3333333
6073,13,36.1166667,-1.3751334,85.3333333,,-0.5866829,85.3333333
6074,13,36.1333333,-1.3736715,85.3333333,,-0.586124,85.3333333
6075,13,36.15,-1.3722097,85.3333333,,-0.5855651,85.3333333
6076,13,36.1666667,-1.3707479,85.3333333,,-0.5850062,85.3333333
6077,13,36.1833333,-1.3692861,85.3333333,,-0.5844473,85.3333333
6078,13,36.2,-1.3678242,85.3333333,,-0.5838884,85.3333333
6079,13,36.2166667,-1.3663624,85.3333333,,-0.5833295,85.3333333
6080,13,36.2333333,-1.3649006,85.3333333,,-0.5827706,85.3333333
6081,13,36.25,-1.3634387,85.3333333,,-0.5822117,85.3333333
6082,13,36.2666667,-1.3619769,85.3333333,,-0.5816529,85.3333333
6083,13,36.2833333,-1.3605151,85.3333333,,-0.581094,85.3333333
6084,13,36.3,-1.3590533,85.3333333,,-0.5805351,85.3333333
6085,13,36.3166667,-1.3575914,85.3333333,,-0.5799762,85.3333333
6086,13,36.3333333,-1.3561296,85.3333333,,-0.5794173,85.3333333
6087,13,36.35,-1.3546678,85.3333333,,-0.5788584,85.3333333
6088,13,36.3666667,-1.353206,85.3333333,,-0.5782995,85.3333333
6089,13,36.3833333,-1.3517441,85.3333333,,-0.5777406,85.3333333
6090,13,36.4,-1.3502823,85.3333333,,-0.5771817,85.3333333
6091,13,36.4166667,-1.3488205,85.3333333,,-0.5766228,85.3333333
6092,13,36.4333333,-1.3473587,85.3333333,,-0.5760639,85.3333333
6093,13,36.45,-1.3458968,85.3333333,,-0.575505,85.3333333
6094,13,36.4666667,-1.344435,85.3333333,,-0.5749462,85.3333333
6095,13,36.4833333,-1.3429732,85.3333333,,-0.5743873,85.3333333
6096,13,36.5,-1.3415114,85.3333333,,-0.5738284,85.3333333
6097,13,36.5166667,-1.3400495,85.3333333,,-0.5732695,85.3333333
6098,13,36.5333333,-1.3385877,85.3333333,,-0.5727106,85.3333333
6099,13,36.55,-1.3371259,85.3333333,,-0.5721517,85.3333333
6100,13,36.5666667,-1.3356641,85.3333333,,-0.5715928,85.3333333
6101,13,36.5833333,-1.3342022,85.3333333,,-0.5710339,85.3333333
6102,13,36.6,-1.3327404,85.3333333,,-0.570475,85.3333333
6103,13,36.6166667,-1.3312786,85.3333333,,-0.5699161,85.3333333
6104,13,36.6333333,-1.3293242,85.3333333,,-0.5694045,85.3333333
6105,13,36.65,-1.3273698,85.3333333,,-0.5688928,85.3333333
6106,13,36.6666667,-1.3254154,85.3333333,,-0.5683812,85.3333333
6107,13,36.6833333,-1.323461,85.3333333,,-0.5678695,85.3333333
6108,13,36.7,-1.3215066,85.3333333,,-0.5673578,85.3333333
6109,13,36.7166667,-1.3195521,85.3333333,,-0.5668462,85.3333333
6110,13,36.7333333,-1.3175977,85.3333333,,-0.5663345,85.3333333
6111,13,36.75,-1.3156433,85.3333333,,-0.5658229,85.3333333
6112,13,36.7666667,-1.3136889,85.3333333,,-0.5653112,85.3333333
6113,13,36.7833333,-1.3117345,85.3333333,,-0.5647995,85.3333333
6114,13,36.8,-1.3097801,85.3333333,,-0.5642879,85.3333333
6115,13,36.8166667,-1.3078257,85.3333333,,-0.5637762,85.3333333
6116,13,36.8333333,-1.3058713,85.3333333,,-0.5632646,85.3333333
6117,13,36.85,-1.3039169,85.3333333,,-0.5627529,85.3333333
6118,13,36.8666667,-1.3019625,85.3333333,,-0.5622413,85.3333333
6119,13,36.8833333,-1.3000081,85.3333333,,-0.5617296,85.3333333
6120,13,36.9,-1.2980537,85.3333333,,-0.5612179,85.3333333
6121,13,36.9166667,-1.2960993,85.3333333,,-0.5607063,85.3333333
6122,13,36.9333333,-1.2941449,85.3333333,,-0.5601946,85.3333333
6123,13,36.95,-1.2921905,85.3333333,,-0.559683,85.3333333
6124,13,36.9666667,-1.2902361,85.3333333,,-0.5591713,85.3333333
6125,13,36.9833333,-1.2882817,85.3333333,,-0.5586596,85.3333333
6126,13,37.0,-1.2863273,85.3333333,,-0.558148,85.3333333
6127,13,37.0166667,-1.2843729,85.3333333,,-0.5576363,85.3333333
6128,13,37.0333333,-1.2824185,85.3333333,,-0.5571247,85.3333333
6129,13,37.05,-1.2804641,85.3333333,,-0.556613,85.3333333
6130,13,37.0666667,-1.2785097,85.3333333,,-0.5561014,85.3333333
6131,13,37.0833333,-1.2765553,85.3333333,,-0.5555897,85.3333333
6132,13,37.1,-1.2746009,85.3333333,,-0.555078,85.3333333
6133,13,37.1166667,-1.2726465,85.3333333,,-0.5545664,85.3333333
6134,13,37.1333333,-1.2706921,85.3333333,,-0.5540547,85.3333333
6135,13,37.15,-1.2687376,85.3333333,,-0.5535431,85.3333333
6136,13,37.1666667,-1.2667832,85.3333333,,-0.5530314,85.3333333
6137,13,37.1833333,-1.2648288,85.3333333,,-0.5525198,85.3333333
6138,13,37.2,-1.2628744,85.3333333,,-0.5520081,85.3333333
6139,13,37.2166667,-1.26092,85.3333333,,-0.5514964,85.3333333
6140,13,37.2333333,-1.2589656,85.3333333,,-0.5509848,85.3333333
6141,13,37.25,-1.2570112,85.3333333,,-0.5504731,85.3333333
6142,13,37.2666667,-1.2550568,85.3333333,,-0.5496983,85.3333333
6143,13,37.2833333,-1.2531024,85.3333333,,-0.5489235,85.3333333
6144,13,37.3,-1.251148,85.3333333,,-0.5481487,85.3333333
6145,13,37.3166667,-1.2491936,85.3333333,,-0.5473739,85.3333333
6146,13,37.3333333,-1.2472392,85.3333333,,-0.546599,85.3333333
6147,13,37.35,-1.2452848,85.3333333,,-0.5458242,85.3333333
6148,13,37.3666667,-1.2433304,85.3333333,,-0.5450494,85.3333333
6149,13,37.3833333,-1.241376,85.3333333,,-0.5442746,85.3333333
6150,13,37.4,-1.2394216,85.3333333,,-0.5434998,85.3333333
6151,13,37.4166667,-1.2374672,85.3333333,,-0.542725,85.3333333
6152,13,37.4333333,-1.2355128,85.3333333,,-0.5419501,85.3333333
6153,13,37.45,-1.2335584,85.3333333,,-0.5411753,85.3333333
6154,13,37.4666667,-1.231604,85.3333333,,-0.5404005,85.3333333
6155,13,37.4833333,-1.2296496,85.3333333,,-0.5396257,85.3333333
6156,13,37.5,-1.2276952,85.3333333,,-0.5388509,85.3333333
6157,13,37.5166667,-1.2257408,85.3333333,,-0.5380761,85.3333333
6158,13,37.5333333,-1.2237864,85.3333333,,-0.5373012,85.3333333
6159,13,37.55,-1.221832,85.3333333,,-0.5365264,85.3333333
6160,13,37.5666667,-1.2198776,85.3333333,,-0.5357516,85.3333333
6161,13,37.5833333,-1.2179231,85.3333333,,-0.5349768,85.3333333
6162,13,37.6,-1.2159687,85.3333333,,-0.534202,85.3333333
6163,13,37.6166667,-1.2140143,85.3333333,,-0.5334272,85.3333333
6164,13,37.6333333,-1.2120599,85.3333333,,-0.5326523,85.3333333
6165,13,37.65,-1.2101055,85.3333333,,-0.5318775,85.3333333
6166,13,37.6666667,-1.2081511,85.3333333,,-0.5311027,85.3333333
6167,13,37.6833333,-1.2061967,85.3333333,,-0.5303279,85.3333333
6168,13,37.7,-1.2042423,85.3333333,,-0.5295531,85.3333333
6169,13,37.7166667,-1.2022879,85.3333333,,-0.5287783,85.3333333
6170,13,37.7333333,-1.2003335,85.3333333,,-0.5280035,85.3333333
6171,13,37.75,-1.1983791,85.3333333,,-0.5272286,85.3333333
6172,13,37.7666667,-1.1964247,85.3333333,,-0.5264538,85.3333333
6173,13,37.7833333,-1.1944703,85.3333333,,-0.525679,85.3333333
6174,13,37.8,-1.1925159,85.3333333,,-0.5249042,85.3333333
6175,13,37.8166667,-1.1905615,85.3333333,,-0.5241294,85.3333333
6176,13,37.8333333,-1.1886071,85.3333333,,-0.5233546,85.3333333
6177,13,37.85,-1.1866527,85.3333333,,-0.5225797,85.3333333
6178,13,37.8666667,-1.1846983,85.3333333,,-0.5218049,85.3333333
6179,13,37.8833333,-1.1827439,85.3333333,,-0.5210301,85.3333333
6180,13,37.9,-1.1810256,85.3333333,,-0.5204712,85.3333333
6181,13,37.9166667,-1.1794644,85.3333333,,-0.5199123,85.3333333
6182,13,37.9333333,-1.1779032,85.3333333,,-0.5193534,85.3333333
6183,13,37.95,-1.1763419,85.3333333,,-0.5187945,85.3333333
6184,13,37.9666667,-1.1747807,85.3333333,,-0.5182356,85.3333333
6185,13,37.9833333,-1.1732195,85.3333333,,-0.5176768,85.3333333
6186,13,38.0,-1.1716583,85.3333333,,-0.5171179,85.3333333
6187,13,38.0166667,-1.170097,85.3333333,,-0.516559,85.3333333
6188,13,38.0333333,-1.1685358,85.3333333,,-0.5160001,85.3333333
6189,13,38.05,-1.1669746,85.3333333,,-0.5154412,85.3333333
6190,13,38.0666667,-1.1654133,85.3333333,,-0.5148823,85.3333333
6191,13,38.0833333,-1.1638521,85.3333333,,-0.5143234,85.3333333
6192,13,38.1,-1.1622909,85.3333333,,-0.5137645,85.3333333
6193,13,38.1166667,-1.1607296,85.3333333,,-0.5132056,85.3333333
6194,13,38.1333333,-1.1591684,85.3333333,,-0.5126467,85.3333333
6195,13,38.15,-1.1576072,85.3333333,,-0.5120878,85.3333333
6196,13,38.1666667,-1.1560459,85.3333333,,-0.5115289,85.3333333
6197,13,38.1833333,-1.1544847,85.3333333,,-0.5109701,85.3333333
6198,13,38.2,-1.1529235,85.3333333,,-0.5104112,85.3333333
6199,13,38.2166667,-1.1513622,85.3333333,,-0.5098523,85.3333333
6200,13,38.2333333,-1.149801,85.3333333,,-0.5092934,85.3333333
6201,13,38.25,-1.1482398,85.3333333,,-0.5087345,85.3333333
6202,13,38.2666667,-1.1466785,85.3333333,,-0.5081756,85.3333333
6203,13,38.2833333,-1.1451173,85.3333333,,-0.5076167,85.3333333
6204,13,38.3,-1.1435561,85.3333333,,-0.5070578,85.3333333
6205,13,38.3166667,-1.1419949,85.3333333,,-0.5064989,85.3333333
6206,13,38.3333333,-1.1404336,85.3333333,,-0.50594,85.3333333
6207,13,38.35,-1.1388724,85.3333333,,-0.5053811,85.3333333
6208,13,38.3666667,-1.1373112,85.3333333,,-0.5048222,85.3333333
6209,13,38.3833333,-1.1357499,85.3333333,,-0.5042634,85.3333333
6210,13,38.4,-1.1341887,85.3333333,,-0.5037045,85.3333333
6211,13,38.4166667,-1.1326275,85.3333333,,-0.5031456,85.3333333
6212,13,38.4333333,-1.1310662,85.3333333,,-0.5025867,85.3333333
6213,13,38.45,-1.129505,85.3333333,,-0.5020278,85.3333333
6214,13,38.4666667,-1.1279438,85.3333333,,-0.5014689,85.3333333
6215,13,38.4833333,-1.1263825,85.3333333,,-0.50091,85.3333333
6216,13,38.5,-1.1248213,85.3333333,,-0.5003511,85.3333333
6217,13,38.5166667,-1.1232601,85.3333333,,-0.4997922,85.3333333
6218,13,38.5333333,-1.1216988,85.3333333,,-0.4992333,85.3333333
6219,13,38.55,-1.1199014,85.3333333,,-0.4987217,85.3333333
6220,13,38.5666667,-1.118104,85.3333333,,-0.49821,85.3333333
6221,13,38.5833333,-1.1163066,85.3333333,,-0.4976984,85.3333333
6222,13,38.6,-1.1145092,85.3333333,,-0.4971867,85.3333333
6223,13,38.6166667,-1.1127118,85.3333333,,-0.496675,85.3333333
6224,13,38.6333333,-1.1109144,85.3333333,,-0.4961634,85.3333333
6225,13,38.65,-1.109117,85.3333333,,-0.4956517,85.3333333
6226,13,38.6666667,-1.1073197,85.3333333,,-0.4951401,85.3333333
6227,13,38.6833333,-1.1055223,85.3333333,,-0.4946284,85.3333333
6228,13,38.7,-1.1037249,85.3333333,,-0.4941168,85.3333333
6229,13,38.7166667,-1.1019275,85.3333333,,-0.4936051,85.3333333
6230,13,38.7333333,-1.1001301,85.3333333,,-0.4930934,85.3333333
6231,13,38.75,-1.0983327,85.3333333,,-0.4925818,85.3333333
6232,13,38.7666667,-1.0965353,85.3333333,,-0.4920701,85.3333333
6233,13,38.7833333,-1.0947379,85.3333333,,-0.4915585,85.3333333
6234,13,38.8,-1.0929405,85.3333333,,-0.4910468,85.3333333
6235,13,38.8166667,-1.0911431,85.3333333,,-0.4905351,85.3333333
6236,13,38.8333333,-1.0893457,85.3333333,,-0.4900235,85.3333333
6237,13,38.85,-1.0875483,85.3333333,,-0.4895118,85.3333333
6238,13,38.8666667,-1.0857509,85.3333333,,-0.4890002,85.3333333
6239,13,38.8833333,-1.0839535,85.3333333,,-0.4884885,85.3333333
6240,13,38.9,-1.0821561,85.3333333,,-0.4879769,85.3333333
6241,13,38.9166667,-1.0803587,85.3333333,,-0.4874652,85.3333333
6242,13,38.9333333,-1.0785613,85.3333333,,-0.4869535,85.3333333
6243,13,38.95,-1.0767639,85.3333333,,-0.4864419,85.3333333
6244,13,38.9666667,-1.0749665,85.3333333,,-0.4859302,85.3333333
6245,13,38.9833333,-1.0731691,85.3333333,,-0.4854186,85.3333333
6246,13,39.0,-1.0713717,85.3333333,,-0.4849069,85.3333333
