Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
14,42.35,-0.958685,84.3333333,22.7086514,-0.2450448,84.3333333
15,42.35,-0.3575116,83.3333333,22.8042729,0.0049552,83.3333333
16,42.35,-0.2882055,82.3333333,23.0008351,0.2549552,82.3333333
17,42.35,0.24519,82.3333333,23.5700597,0.4846921,82.3333333
18,42.35,-0.063617,81.3333333,23.6362562,0.7049552,81.3333333
19,42.35,0.395016,80.3333333,23.87176,0.9346921,80.3333333
20,42.35,0.614415,80.3333333,24.1704888,1.1446921,80.3333333
21,42.35,1.2092239,79.3333333,24.2078067,1.3546921,79.3333333
1,42.3666667,-3.5212766,91.3333333,,-3.8151718,91.3333333
2,42.3666667,-3.1812766,91.3333333,,-3.6151718,91.3333333
3,42.3666667,-2.8312766,90.3333333,,-3.4351718,90.3333333
4,42.3666667,-2.5212766,90.3333333,,-3.2751718,90.3333333
5,42.3666667,-2.2312766,90.3333333,,-3.0951718,90.3333333
6,42.3666667,-1.9612766,90.3333333,,-2.8351718,90.3333333
7,42.3666667,-1.7012766,90.3333333,,-2.5251718,90.3333333
8,42.3666667,-1.4412766,90.3333333,,-2.1451718,90.3333333
9,42.3666667,-1.2012766,89.3333333,,-1.7351718,89.3333333
10,42.3666667,-1.0512766,89.3333333,,-1.3451718,89.3333333
11,42.3666667,-0.8512766,88.3333333,,-1.0251718,88.3333333
12,42.3666667,-0.7912766,87.3333333,,-0.7651718,87.3333333
13,42.3666667,-0.6912766,85.3333333,,-0.5051718,85.3333333
14,42.3666667,-0.9579031,84.3333333,22.7181034,-0.2451718,84.3333333
15,42.3666667,-0.3547549,83.3333333,22.8127815,0.0048282,83.3333333
16,42.3666667,-0.2845089,82.3333333,23.0102328,0.2548282,82.3333333
17,42.3666667,0.2498345,82.3333333,23.5787449,0.4848282,82.3333333
18,42.3666667,-0.0582979,81.3333333,23.6449619,0.7048282,81.3333333
19,42.3666667,0.397771,80.3333333,23.8804716,0.9348282,80.3333333
20,42.3666667,0.6176844,80.3333333,24.1791238,1.1448282,80.3333333
21,42.3666667,1.2095768,79.3333333,24.2167213,1.3548282,79.3333333
1,42.3833333,-3.5191107,91.3333333,,-3.8157645,91.3333333
2,42.3833333,-3.1788543,91.3333333,,-3.6157645,91.3333333
3,42.3833333,-2.8291107,90.3333333,,-3.4360209,90.3333333
4,42.3833333,-2.5191107,90.3333333,,-3.2760209,90.3333333
5,42.3833333,-2.2291107,90.3333333,,-3.0960209,90.3333333
6,42.3833333,-1.9588543,90.3333333,,-2.8357645,90.3333333
7,42.3833333,-1.6988543,90.3333333,,-2.5260209,90.3333333
8,42.3833333,-1.4388543,90.3333333,,-2.1457645,90.3333333
9,42.3833333,-1.1988543,89.3333333,,-1.7357645,89.3333333
10,42.3833333,-1.0488543,89.3333333,,-1.3457645,89.3333333
11,42.3833333,-0.8488543,88.3333333,,-1.0260209,88.3333333
12,42.3833333,-0.788658,87.3333333,,-0.7655081,87.3333333
13,42.3833333,-0.6888543,85.3333333,,-0.5057645,85.3333333
14,42.3833333,-0.9571213,84.3333333,22.7275555,-0.2457645,84.3333333
15,42.3833333,-0.3519981,83.3333333,22.8212901,0.0044919,83.3333333
16,42.3833333,-0.2808124,82.3333333,23.0196305,0.2547483,82.3333333
17,42.3833333,0.254479,82.3333333,23.5874301,0.4844919,82.3333333
18,42.3833333,-0.0529787,81.3333333,23.6536675,0.7047483,81.3333333
19,42.3833333,0.400526,80.3333333,23.8891832,0.9344919,80.3333333
20,42.3833333,0.6209539,80.3333333,24.1877587,1.1447483,80.3333333
21,42.3833333,1.2099297,79.3333333,24.2256359,1.3547483,79.3333333
1,42.4,-3.5169449,91.3333333,,-3.8163571,91.3333333
2,42.4,-3.1764321,91.3333333,,-3.6163571,91.3333333
3,42.4,-2.8269449,90.3333333,,-3.43687,90.3333333
4,42.4,-2.5169449,90.3333333,,-3.27687,90.3333333
5,42.4,-2.2269449,90.3333333,,-3.09687,90.3333333
6,42.4,-1.9564321,90.3333333,,-2.8363571,90.3333333
7,42.4,-1.6964321,90.3333333,,-2.52687,90.3333333
8,42.4,-1.4364321,90.3333333,,-2.1463571,90.3333333
9,42.4,-1.1964321,89.3333333,,-1.7363571,89.3333333
10,42.4,-1.0464321,89.3333333,,-1.3463571,89.3333333
11,42.4,-0.8464321,88.3333333,,-1.02687,88.3333333
12,42.4,-0.7860395,87.3333333,,-0.7658443,87.3333333
13,42.4,-0.6864321,85.3333333,,-0.5063571,85.3333333
14,42.4,-0.9563394,84.3333333,22.7370076,-0.2463571,84.3333333
15,42.4,-0.3492414,83.3333333,22.8297987,0.0041557,83.3333333
16,42.4,-0.2771158,82.3333333,23.0290282,0.2546685,82.3333333
17,42.4,0.2591235,82.3333333,23.5961153,0.4841557,82.3333333
18,42.4,-0.0476596,81.3333333,23.6623731,0.7046685,81.3333333
19,42.4,0.403281,80.3333333,23.8978947,0.9341557,80.3333333
20,42.4,0.6242233,80.3333333,24.1963937,1.1446685,80.3333333
21,42.4,1.2102826,79.3333333,24.2345506,1.3546685,79.3333333
1,42.4166667,-3.5147791,91.3333333,,-3.8169498,91.3333333
2,42.4166667,-3.1740098,91.3333333,,-3.6169498,91.3333333
3,42.4166667,-2.8247791,90.3333333,,-3.437719,90.3333333
4,42.4166667,-2.5147791,90.3333333,,-3.277719,90.3333333
5,42.4166667,-2.2247791,90.3333333,,-3.097719,90.3333333
6,42.4166667,-1.9540098,90.3333333,,-2.8369498,90.3333333
7,42.4166667,-1.6940098,90.3333333,,-2.527719,90.3333333
8,42.4166667,-1.4340098,90.3333333,,-2.1469498,90.3333333
9,42.4166667,-1.1940098,89.3333333,,-1.7369498,89.3333333
10,42.4166667,-1.0440098,89.3333333,,-1.3469498,89.3333333
11,42.4166667,-0.8440098,88.3333333,,-1.027719,88.3333333
12,42.4166667,-0.7834209,87.3333333,,-0.7661805,87.3333333
13,42.4166667,-0.6840098,85.3333333,,-0.5069498,85.3333333
14,42.4166667,-0.9555575,84.3333333,22.7464597,-0.2469498,84.3333333
15,42.4166667,-0.3464847,83.3333333,22.8383073,0.0038195,83.3333333
16,42.4166667,-0.2734193,82.3333333,23.0384259,0.2545887,82.3333333
17,42.4166667,0.263768,82.3333333,23.6048006,0.4838195,82.3333333
18,42.4166667,-0.0423404,81.3333333,23.6710788,0.7045887,81.3333333
19,42.4166667,0.406036,80.3333333,23.9066063,0.9338195,80.3333333
20,42.4166667,0.6274927,80.3333333,24.2050287,1.1445887,80.3333333
21,42.4166667,1.2106355,79.3333333,24.2434652,1.3545887,79.3333333
1,42.4333333,-3.5126132,91.3333333,,-3.8175424,91.3333333
2,42.4333333,-3.1715876,91.3333333,,-3.6175424,91.3333333
3,42.4333333,-2.8226132,90.3333333,,-3.4385681,90.3333333
4,42.4333333,-2.5126132,90.3333333,,-3.2785681,90.3333333
5,42.4333333,-2.2226132,90.3333333,,-3.0985681,90.3333333
6,42.4333333,-1.9515876,90.3333333,,-2.8375424,90.3333333
7,42.4333333,-1.6915876,90.3333333,,-2.5285681,90.3333333
8,42.4333333,-1.4315876,90.3333333,,-2.1475424,90.3333333
9,42.4333333,-1.1915876,89.3333333,,-1.7375424,89.3333333
10,42.4333333,-1.0415876,89.3333333,,-1.3475424,89.3333333
11,42.4333333,-0.8415876,88.3333333,,-1.0285681,88.3333333
12,42.4333333,-0.7808023,87.3333333,,-0.7665168,87.3333333
13,42.4333333,-0.6815876,85.3333333,,-0.5075424,85.3333333
14,42.4333333,-0.9547757,84.3333333,22.7559118,-0.2475424,84.3333333
15,42.4333333,-0.343728,83.3333333,22.8468159,0.0034832,83.3333333
16,42.4333333,-0.2697228,82.3333333,23.0478236,0.2545089,82.3333333
17,42.4333333,0.2684124,82.3333333,23.6134858,0.4834832,82.3333333
18,42.4333333,-0.0370213,81.3333333,23.6797844,0.7045089,81.3333333
19,42.4333333,0.4087909,80.3333333,23.9153178,0.9334832,80.3333333
20,42.4333333,0.6307621,80.3333333,24.2136636,1.1445089,80.3333333
21,42.4333333,1.2109884,79.3333333,24.2523798,1.3545089,79.3333333
1,42.45,-3.5104474,91.3333333,,-3.8181351,91.3333333
2,42.45,-3.1691653,91.3333333,,-3.6181351,91.3333333
3,42.45,-2.8204474,90.3333333,,-3.4394171,90.3333333
4,42.45,-2.5104474,90.3333333,,-3.2794171,90.3333333
5,42.45,-2.2204474,90.3333333,,-3.0994171,90.3333333
6,42.45,-1.9491653,90.3333333,,-2.8381351,90.3333333
7,42.45,-1.6891653,90.3333333,,-2.5294171,90.3333333
8,42.45,-1.4291653,90.3333333,,-2.1481351,90.3333333
9,42.45,-1.1891653,89.3333333,,-1.7381351,89.3333333
10,42.45,-1.0391653,89.3333333,,-1.3481351,89.3333333
11,42.45,-0.8391653,88.3333333,,-1.0294171,88.3333333
12,42.45,-0.7781837,87.3333333,,-0.766853,87.3333333
13,42.45,-0.6791653,85.3333333,,-0.5081351,85.3333333
14,42.45,-0.9539938,84.3333333,22.7653639,-0.2481351,84.3333333
15,42.45,-0.3409713,83.3333333,22.8553246,0.003147,83.3333333
16,42.45,-0.2660262,82.3333333,23.0572213,0.254429,82.3333333
17,42.45,0.2730569,82.3333333,23.622171,0.483147,82.3333333
18,42.45,-0.0317021,81.3333333,23.68849,0.704429,81.3333333
19,42.45,0.4115459,80.3333333,23.9240294,0.933147,80.3333333
20,42.45,0.6340315,80.3333333,24.2222986,1.144429,80.3333333
21,42.45,1.2113413,79.3333333,24.2612944,1.354429,79.3333333
1,42.4666667,-3.5082815,91.3333333,,-3.8187277,91.3333333
2,42.4666667,-3.166743,91.3333333,,-3.6187277,91.3333333
3,42.4666667,-2.8182815,90.3333333,,-3.4402662,90.3333333
4,42.4666667,-2.5082815,90.3333333,,-3.2802662,90.3333333
5,42.4666667,-2.2182815,90.3333333,,-3.1002662,90.3333333
6,42.4666667,-1.946743,90.3333333,,-2.8387277,90.3333333
7,42.4666667,-1.686743,90.3333333,,-2.5302662,90.3333333
8,42.4666667,-1.426743,90.3333333,,-2.1487277,90.3333333
9,42.4666667,-1.186743,89.3333333,,-1.7387277,89.3333333
10,42.4666667,-1.036743,89.3333333,,-1.3487277,89.3333333
11,42.4666667,-0.836743,88.3333333,,-1.0302662,88.3333333
12,42.4666667,-0.7755652,87.3333333,,-0.7671892,87.3333333
13,42.4666667,-0.676743,85.3333333,,-0.5087277,85.3333333
14,42.4666667,-0.953212,84.3333333,22.774816,-0.2487277,84.3333333
15,42.4666667,-0.3382146,83.3333333,22.8638332,0.0028108,83.3333333
16,42.4666667,-0.2623297,82.3333333,23.066619,0.2543492,82.3333333
17,42.4666667,0.2777014,82.3333333,23.6308562,0.4828108,82.3333333
18,42.4666667,-0.026383,81.3333333,23.6971956,0.7043492,81.3333333
19,42.4666667,0.4143009,80.3333333,23.932741,0.9328108,80.3333333
20,42.4666667,0.6373009,80.3333333,24.2309336,1.1443492,80.3333333
21,42.4666667,1.2116942,79.3333333,24.2702091,1.3543492,79.3333333
1,42.4833333,-3.5061157,91.3333333,,-3.8193204,91.3333333
2,42.4833333,-3.1643208,91.3333333,,-3.6193204,91.3333333
3,42.4833333,-2.8161157,90.3333333,,-3.4411152,90.3333333
4,42.4833333,-2.5061157,90.3333333,,-3.2811152,90.3333333
5,42.4833333,-2.2161157,90.3333333,,-3.1011152,90.3333333
6,42.4833333,-1.9443208,90.3333333,,-2.8393204,90.3333333
7,42.4833333,-1.6843208,90.3333333,,-2.5311152,90.3333333
8,42.4833333,-1.4243208,90.3333333,,-2.1493204,90.3333333
9,42.4833333,-1.1843208,89.3333333,,-1.7393204,89.3333333
10,42.4833333,-1.0343208,89.3333333,,-1.3493204,89.3333333
11,42.4833333,-0.8343208,88.3333333,,-1.0311152,88.3333333
12,42.4833333,-0.7729466,87.3333333,,-0.7675255,87.3333333
13,42.4833333,-0.6743208,85.3333333,,-0.5093204,85.3333333
14,42.4833333,-0.9524301,84.3333333,22.7842681,-0.2493204,84.3333333
15,42.4833333,-0.3354579,83.3333333,22.8723418,0.0024745,83.3333333
16,42.4833333,-0.2586331,82.3333333,23.0760167,0.2542694,82.3333333
17,42.4833333,0.2823459,82.3333333,23.6395414,0.4824745,82.3333333
18,42.4833333,-0.0210638,81.3333333,23.7059013,0.7042694,81.3333333
19,42.4833333,0.4170559,80.3333333,23.9414525,0.9324745,80.3333333
20,42.4833333,0.6405703,80.3333333,24.2395685,1.1442694,80.3333333
21,42.4833333,1.2120471,79.3333333,24.2791237,1.3542694,79.3333333
1,42.5,-3.5039498,91.3333333,,-3.819913,91.3333333
2,42.5,-3.1618985,91.3333333,,-3.619913,91.3333333
3,42.5,-2.8139498,90.3333333,,-3.4419643,90.3333333
4,42.5,-2.5039498,90.3333333,,-3.2819643,90.3333333
5,42.5,-2.2139498,90.3333333,,-3.1019643,90.3333333
6,42.5,-1.9418985,90.3333333,,-2.839913,90.3333333
7,42.5,-1.6818985,90.3333333,,-2.5319643,90.3333333
8,42.5,-1.4218985,90.3333333,,-2.149913,90.3333333
9,42.5,-1.1818985,89.3333333,,-1.739913,89.3333333
10,42.5,-1.0318985,89.3333333,,-1.349913,89.3333333
11,42.5,-0.8318985,88.3333333,,-1.0319643,88.3333333
12,42.5,-0.770328,87.3333333,,-0.7678617,87.3333333
13,42.5,-0.6718985,85.3333333,,-0.509913,85.3333333
14,42.5,-0.9516483,84.3333333,22.7937202,-0.249913,84.3333333
15,42.5,-0.3327012,83.3333333,22.8808504,0.0021383,83.3333333
16,42.5,-0.2549366,82.3333333,23.0854144,0.2541896,82.3333333
17,42.5,0.2869904,82.3333333,23.6482266,0.4821383,82.3333333
18,42.5,-0.0157447,81.3333333,23.7146069,0.7041896,81.3333333
19,42.5,0.4198109,80.3333333,23.9501641,0.9321383,80.3333333
20,42.5,0.6438397,80.3333333,24.2482035,1.1441896,80.3333333
21,42.5,1.2124,79.3333333,24.2880383,1.3541896,79.3333333
1,42.5166667,-3.501784,91.3333333,,-3.8205056,91.3333333
2,42.5166667,-3.1594763,91.3333333,,-3.6205056,91.3333333
3,42.5166667,-2.811784,90.3333333,,-3.4428133,90.3333333
4,42.5166667,-2.501784,90.3333333,,-3.2828133,90.3333333
5,42.5166667,-2.211784,90.3333333,,-3.1028133,90.3333333
6,42.5166667,-1.9394763,90.3333333,,-2.8405056,90.3333333
7,42.5166667,-1.6794763,90.3333333,,-2.5328133,90.3333333
8,42.5166667,-1.4194763,90.3333333,,-2.1505056,90.3333333
9,42.5166667,-1.1794763,89.3333333,,-1.7405056,89.3333333
10,42.5166667,-1.0294763,89.3333333,,-1.3505056,89.3333333
11,42.5166667,-0.8294763,88.3333333,,-1.0328133,88.3333333
12,42.5166667,-0.7677094,87.3333333,,-0.7681979,87.3333333
13,42.5166667,-0.6694763,85.3333333,,-0.5105056,85.3333333
14,42.5166667,-0.9508664,84.3333333,22.8031722,-0.2505056,84.3333333
15,42.5166667,-0.3299445,83.3333333,22.889359,0.0018021,83.3333333
16,42.5166667,-0.2512401,82.3333333,23.0948121,0.2541097,82.3333333
17,42.5166667,0.2916348,82.3333333,23.6569118,0.4818021,82.3333333
18,42.5166667,-0.0104255,81.3333333,23.7233125,0.7041097,81.3333333
19,42.5166667,0.4225659,80.3333333,23.9588757,0.9318021,80.3333333
20,42.5166667,0.6471091,80.3333333,24.2568385,1.1441097,80.3333333
21,42.5166667,1.2127529,79.3333333,24.296953,1.3541097,79.3333333
1,42.5333333,-3.4996181,91.3333333,,-3.8210983,91.3333333
2,42.5333333,-3.157054,91.3333333,,-3.6210983,91.3333333
3,42.5333333,-2.8096181,90.3333333,,-3.4436624,90.3333333
4,42.5333333,-2.4996181,90.3333333,,-3.2836624,90.3333333
5,42.5333333,-2.2096181,90.3333333,,-3.1036624,90.3333333
6,42.5333333,-1.937054,90.3333333,,-2.8410983,90.3333333
7,42.5333333,-1.677054,90.3333333,,-2.5336624,90.3333333
8,42.5333333,-1.417054,90.3333333,,-2.1510983,90.3333333
9,42.5333333,-1.177054,89.3333333,,-1.7410983,89.3333333
10,42.5333333,-1.027054,89.3333333,,-1.3510983,89.3333333
11,42.5333333,-0.827054,88.3333333,,-1.0336624,88.3333333
12,42.5333333,-0.7650909,87.3333333,,-0.7685342,87.3333333
13,42.5333333,-0.667054,85.3333333,,-0.5110983,85.3333333
14,42.5333333,-0.9500846,84.3333333,22.8126243,-0.2510983,84.3333333
15,42.5333333,-0.3271878,83.3333333,22.8978676,0.0014658,83.3333333
16,42.5333333,-0.2475435,82.3333333,23.1042098,0.2540299,82.3333333
17,42.5333333,0.2962793,82.3333333,23.665597,0.4814658,82.3333333
18,42.5333333,-0.0051064,81.3333333,23.7320182,0.7040299,81.3333333
19,42.5333333,0.4253208,80.3333333,23.9675872,0.9314658,80.3333333
20,42.5333333,0.6503786,80.3333333,24.2654734,1.1440299,80.3333333
21,42.5333333,1.2131058,79.3333333,24.3058676,1.3540299,79.3333333
1,42.55,-3.4974523,91.3333333,,-3.8216909,91.3333333
2,42.55,-3.1546318,91.3333333,,-3.6216909,91.3333333
3,42.55,-2.8074523,90.3333333,,-3.4445114,90.3333333
4,42.55,-2.4974523,90.3333333,,-3.2845114,90.3333333
5,42.55,-2.2074523,90.3333333,,-3.1045114,90.3333333
6,42.55,-1.9346318,90.3333333,,-2.8416909,90.3333333
7,42.55,-1.6746318,90.3333333,,-2.5345114,90.3333333
8,42.55,-1.4146318,90.3333333,,-2.1516909,90.3333333
9,42.55,-1.1746318,89.3333333,,-1.7416909,89.3333333
10,42.55,-1.0246318,89.3333333,,-1.3516909,89.3333333
11,42.55,-0.8246318,88.3333333,,-1.0345114,88.3333333
12,42.55,-0.7624723,87.3333333,,-0.7688704,87.3333333
13,42.55,-0.6646318,85.3333333,,-0.5116909,85.3333333
14,42.55,-0.9493027,84.3333333,22.8220764,-0.2516909,84.3333333
15,42.55,-0.3244311,83.3333333,22.9063762,0.0011296,83.3333333
16,42.55,-0.243847,82.3333333,23.1136075,0.2539501,82.3333333
17,42.55,0.3009238,82.3333333,23.6742823,0.4811296,82.3333333
18,42.55,0.0002128,81.3333333,23.7407238,0.7039501,81.3333333
19,42.55,0.4280758,80.3333333,23.9762988,0.9311296,80.3333333
20,42.55,0.653648,80.3333333,24.2741084,1.1439501,80.3333333
21,42.55,1.2134587,79.3333333,24.3147822,1.3539501,79.3333333
1,42.5666667,-3.4952864,91.3333333,,-3.8222836,91.3333333
2,42.5666667,-3.1522095,91.3333333,,-3.6222836,91.3333333
3,42.5666667,-2.8052864,90.3333333,,-3.4453605,90.3333333
4,42.5666667,-2.4952864,90.3333333,,-3.2853605,90.3333333
5,42.5666667,-2.2052864,90.3333333,,-3.1053605,90.3333333
6,42.5666667,-1.9322095,90.3333333,,-2.8422836,90.3333333
7,42.5666667,-1.6722095,90.3333333,,-2.5353605,90.3333333
8,42.5666667,-1.4122095,90.3333333,,-2.1522836,90.3333333
9,42.5666667,-1.1722095,89.3333333,,-1.7422836,89.3333333
10,42.5666667,-1.0222095,89.3333333,,-1.3522836,89.3333333
11,42.5666667,-0.8222095,88.3333333,,-1.0353605,88.3333333
12,42.5666667,-0.7598537,87.3333333,,-0.7692066,87.3333333
13,42.5666667,-0.6622095,85.3333333,,-0.5122836,85.3333333
14,42.5666667,-0.9485209,84.3333333,22.8315285,-0.2522836,84.3333333
15,42.5666667,-0.3216744,83.3333333,22.9148849,0.0007934,83.3333333
16,42.5666667,-0.2401504,82.3333333,23.1230052,0.2538703,82.3333333
17,42.5666667,0.3055683,82.3333333,23.6829675,0.4807934,82.3333333
18,42.5666667,0.0055319,81.3333333,23.7494294,0.7038703,81.3333333
19,42.5666667,0.4308308,80.3333333,23.9850104,0.9307934,80.3333333
20,42.5666667,0.6569174,80.3333333,24.2827434,1.1438703,80.3333333
21,42.5666667,1.2138116,79.3333333,24.3236968,1.3538703,79.3333333
1,42.5833333,-3.4931206,91.3333333,,-3.8228762,91.3333333
2,42.5833333,-3.1497872,91.3333333,,-3.6228762,91.3333333
3,42.5833333,-2.8031206,90.3333333,,-3.4462095,90.3333333
4,42.5833333,-2.4931206,90.3333333,,-3.2862095,90.3333333
5,42.5833333,-2.2031206,90.3333333,,-3.1062095,90.3333333
6,42.5833333,-1.9297872,90.3333333,,-2.8428762,90.3333333
7,42.5833333,-1.6697872,90.3333333,,-2.5362095,90.3333333
8,42.5833333,-1.4097872,90.3333333,,-2.1528762,90.3333333
9,42.5833333,-1.1697872,89.3333333,,-1.7428762,89.3333333
10,42.5833333,-1.0197872,89.3333333,,-1.3528762,89.3333333
11,42.5833333,-0.8197872,88.3333333,,-1.0362095,88.3333333
12,42.5833333,-0.7572352,87.3333333,,-0.7695429,87.3333333
13,42.5833333,-0.6597872,85.3333333,,-0.5128762,85.3333333
14,42.5833333,-0.947739,84.3333333,22.8409806,-0.2528762,84.3333333
15,42.5833333,-0.3189177,83.3333333,22.9233935,0.0004571,83.3333333
16,42.5833333,-0.2364539,82.3333333,23.1324029,0.2537905,82.3333333
17,42.5833333,0.3102128,82.3333333,23.6916527,0.4804571,82.3333333
18,42.5833333,0.0108511,81.3333333,23.758135,0.7037905,81.3333333
19,42.5833333,0.4335858,80.3333333,23.9937219,0.9304571,80.3333333
20,42.5833333,0.6601868,80.3333333,24.2913783,1.1437905,80.3333333
21,42.5833333,1.2141645,79.3333333,24.3326115,1.3537905,79.3333333
1,42.6,-3.4909547,91.3333333,,-3.8234689,91.3333333
2,42.6,-3.147365,91.3333333,,-3.6234689,91.3333333
3,42.6,-2.8009547,90.3333333,,-3.4470586,90.3333333
4,42.6,-2.4909547,90.3333333,,-3.2870586,90.3333333
5,42.6,-2.2009547,90.3333333,,-3.1070586,90.3333333
6,42.6,-1.927365,90.3333333,,-2.8434689,90.3333333
7,42.6,-1.667365,90.3333333,,-2.5370586,90.3333333
8,42.6,-1.407365,90.3333333,,-2.1534689,90.3333333
9,42.6,-1.167365,89.3333333,,-1.7434689,89.3333333
10,42.6,-1.017365,89.3333333,,-1.3534689,89.3333333
11,42.6,-0.817365,88.3333333,,-1.0370586,88.3333333
12,42.6,-0.7546166,87.3333333,,-0.7698791,87.3333333
13,42.6,-0.657365,85.3333333,,-0.5134689,85.3333333
14,42.6,-0.9469572,84.3333333,22.8504327,-0.2534689,84.3333333
15,42.6,-0.316161,83.3333333,22.9319021,0.0001209,83.3333333
16,42.6,-0.2327574,82.3333333,23.1418006,0.2537106,82.3333333
17,42.6,0.3117703,82.3333333,23.7000269,0.4801209,82.3333333
18,42.6,0.0161702,81.3333333,23.7668407,0.7037106,81.3333333
19,42.6,0.4363408,80.3333333,24.0024335,0.9301209,80.3333333
20,42.6,0.6634562,80.3333333,24.3000133,1.1437106,80.3333333
21,42.6,1.2145174,79.3333333,24.3415261,1.3537106,79.3333333
1,42.6166667,-3.4887889,91.3333333,,-3.8240615,91.3333333
2,42.6166667,-3.1449427,91.3333333,,-3.6240615,91.3333333
3,42.6166667,-2.7987889,90.3333333,,-3.4479077,90.3333333
4,42.6166667,-2.4887889,90.3333333,,-3.2879077,90.3333333
5,42.6166667,-2.1987889,90.3333333,,-3.1079077,90.3333333
6,42.6166667,-1.9249427,90.3333333,,-2.8440615,90.3333333
7,42.6166667,-1.6649427,90.3333333,,-2.5379077,90.3333333
8,42.6166667,-1.4049427,90.3333333,,-2.1540615,90.3333333
9,42.6166667,-1.1649427,89.3333333,,-1.7440615,89.3333333
10,42.6166667,-1.0149427,89.3333333,,-1.3540615,89.3333333
11,42.6166667,-0.8149427,88.3333333,,-1.0379077,88.3333333
12,42.6166667,-0.751998,87.3333333,,-0.7702153,87.3333333
13,42.6166667,-0.6549427,85.3333333,,-0.5140615,85.3333333
14,42.6166667,-0.9461753,84.3333333,22.8598848,-0.2540615,84.3333333
15,42.6166667,-0.3134043,83.3333333,22.9404107,-0.0002153,83.3333333
16,42.6166667,-0.2290608,82.3333333,23.1511983,0.2536308,82.3333333
17,42.6166667,0.3133278,82.3333333,23.7084011,0.4797847,82.3333333
18,42.6166667,0.0214894,81.3333333,23.7755463,0.7036308,81.3333333
19,42.6166667,0.4390957,80.3333333,24.0111451,0.9297847,80.3333333
20,42.6166667,0.6667256,80.3333333,24.3086483,1.1436308,80.3333333
21,42.6166667,1.2148703,79.3333333,24.3504407,1.3536308,79.3333333
1,42.6333333,-3.486623,91.3333333,,-3.8246541,91.3333333
2,42.6333333,-3.1425205,91.3333333,,-3.6246541,91.3333333
3,42.6333333,-2.796623,90.3333333,,-3.4487567,90.3333333
4,42.6333333,-2.486623,90.3333333,,-3.2887567,90.3333333
5,42.6333333,-2.196623,90.3333333,,-3.1087567,90.3333333
6,42.6333333,-1.9225205,90.3333333,,-2.8446541,90.3333333
7,42.6333333,-1.6625205,90.3333333,,-2.5387567,90.3333333
8,42.6333333,-1.4025205,90.3333333,,-2.1546541,90.3333333
9,42.6333333,-1.1625205,89.3333333,,-1.7446541,89.3333333
10,42.6333333,-1.0125205,89.3333333,,-1.3546541,89.3333333
11,42.6333333,-0.8125205,88.3333333,,-1.0387567,88.3333333
12,42.6333333,-0.7493794,87.3333333,,-0.7705516,87.3333333
13,42.6333333,-0.6525205,85.3333333,,-0.5146541,85.3333333
14,42.6333333,-0.9453935,84.3333333,22.8693369,-0.2546541,84.3333333
15,42.6333333,-0.3096928,83.3333333,22.9488909,-0.0005516,83.3333333
16,42.6333333,-0.2253643,82.3333333,23.160596,0.253551,82.3333333
17,42.6333333,0.3148853,82.3333333,23.7167754,0.4794484,82.3333333
18,42.6333333,0.0268085,81.3333333,23.7842519,0.703551,81.3333333
19,42.6333333,0.4418507,80.3333333,24.0198566,0.9294484,80.3333333
20,42.6333333,0.669995,80.3333333,24.3172832,1.143551,80.3333333
21,42.6333333,1.2152232,79.3333333,24.3593553,1.353551,79.3333333
1,42.65,-3.4844572,91.3333333,,-3.8252468,91.3333333
2,42.65,-3.1400982,91.3333333,,-3.6252468,91.3333333
3,42.65,-2.7944572,90.3333333,,-3.4496058,90.3333333
4,42.65,-2.4844572,90.3333333,,-3.2896058,90.3333333
5,42.65,-2.1944572,90.3333333,,-3.1096058,90.3333333
6,42.65,-1.9200982,90.3333333,,-2.8452468,90.3333333
7,42.65,-1.6600982,90.3333333,,-2.5396058,90.3333333
8,42.65,-1.4000982,90.3333333,,-2.1552468,90.3333333
9,42.65,-1.1600982,89.3333333,,-1.7452468,89.3333333
10,42.65,-1.0100982,89.3333333,,-1.3552468,89.3333333
11,42.65,-0.8100982,88.3333333,,-1.0396058,88.3333333
12,42.65,-0.7467609,87.3333333,,-0.7708878,87.3333333
13,42.65,-0.6500982,85.3333333,,-0.5152468,85.3333333
14,42.65,-0.9446116,84.3333333,22.878789,-0.2552468,84.3333333
15,42.65,-0.3059813,83.3333333,22.9573712,-0.0008878,83.3333333
16,42.65,-0.2216677,82.3333333,23.1699937,0.2534712,82.3333333
17,42.65,0.3164428,82.3333333,23.7251496,0.4791122,82.3333333
18,42.65,0.0321277,81.3333333,23.7929576,0.7034712,81.3333333
19,42.65,0.4446057,80.3333333,24.0285682,0.9291122,80.3333333
20,42.65,0.6732644,80.3333333,24.3259182,1.1434712,80.3333333
21,42.65,1.2155761,79.3333333,24.36827,1.3534712,79.3333333
1,42.6666667,-3.4822913,91.3333333,,-3.8258394,91.3333333
2,42.6666667,-3.1376759,91.3333333,,-3.6258394,91.3333333
3,42.6666667,-2.7922913,90.3333333,,-3.4504548,90.3333333
4,42.6666667,-2.4822913,90.3333333,,-3.2904548,90.3333333
5,42.6666667,-2.1922913,90.3333333,,-3.1104548,90.3333333
6,42.6666667,-1.9176759,90.3333333,,-2.8458394,90.3333333
7,42.6666667,-1.6576759,90.3333333,,-2.5404548,90.3333333
