Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
15,54.6333333,1.0616757,92.5833333,20.2375412,0.7860921,92.5833333
16,54.6333333,1.4116757,91.5833333,20.4847659,1.6797698,91.5833333
17,54.6333333,1.7852606,91.5833333,20.433599,1.7400593,91.5833333
18,54.6333333,2.1016757,90.5833333,20.7126484,2.2324582,90.5833333
19,54.6333333,2.4452606,90.5833333,20.9893719,1.9797498,90.5833333
20,54.6333333,2.7716757,89.5833333,21.4016129,2.3040576,89.5833333
21,54.6333333,3.1252606,89.5833333,21.4073142,2.5264279,89.5833333
1,54.65,-4.4609114,102.5833333,15.9940761,-2.5955821,102.5833333
2,54.65,-4.0977038,101.5833333,16.5142438,-2.1626139,101.5833333
3,54.65,-3.7044963,100.5833333,16.6813562,-1.9531473,100.5833333
4,54.65,-3.3044963,99.5833333,17.039573,-1.7724115,99.5833333
5,54.65,-2.8644963,99.5833333,17.1470867,-1.4482393,99.5833333
6,54.65,-2.4778925,98.5833333,17.4503338,-1.487723,98.5833333
7,54.65,-2.0512887,97.5833333,17.6936368,-1.1118139,97.5833333
8,54.65,-1.6312887,97.5833333,18.3061938,-0.4552514,97.5833333
9,54.65,-1.2412887,96.5833333,18.4290559,-0.2670048,96.5833333
10,54.65,-0.8312887,95.5833333,18.8466007,-0.1052833,95.5833333
11,54.65,-0.4212887,94.5833333,19.1683699,0.5610963,94.5833333
12,54.65,-0.0512887,94.5833333,19.1455056,0.324,94.5833333
13,54.65,0.3487113,93.5833333,19.6855937,0.8581861,93.5833333
14,54.65,0.7053151,93.5833333,19.7273256,0.9907343,93.5833333
15,54.65,1.0653151,92.5833333,20.2474088,0.788979,92.5833333
16,54.65,1.4153151,91.5833333,20.4956654,1.6789781,91.5833333
17,54.65,1.7887113,91.5833333,20.4448589,1.7410776,91.5833333
18,54.65,2.1053151,90.5833333,20.7234939,2.2321301,90.5833333
19,54.65,2.4487113,90.5833333,20.9989747,1.9773704,90.5833333
20,54.65,2.7753151,89.5833333,21.4116401,2.3042491,89.5833333
21,54.65,3.1287113,89.5833333,21.41716,2.5242201,89.5833333
1,54.6666667,-4.4585927,102.5833333,16.0033509,-2.5959437,102.5833333
2,54.6666667,-4.0950078,101.5833333,16.5241829,-2.1646836,101.5833333
3,54.6666667,-3.7014229,100.5833333,16.6908303,-1.9534703,100.5833333
4,54.6666667,-3.3014229,99.5833333,17.0492638,-1.7724849,99.5833333
5,54.6666667,-2.8614229,99.5833333,17.1563598,-1.4494552,99.5833333
6,54.6666667,-2.4746305,98.5833333,17.4602241,-1.4873491,98.5833333
7,54.6666667,-2.047838,97.5833333,17.7038983,-1.1128036,97.5833333
8,54.6666667,-1.627838,97.5833333,18.3162952,-0.4588453,97.5833333
9,54.6666667,-1.237838,96.5833333,18.4397068,-0.2677655,96.5833333
10,54.6666667,-0.827838,95.5833333,18.8557461,-0.1083138,95.5833333
11,54.6666667,-0.417838,94.5833333,19.1783022,0.560571,94.5833333
12,54.6666667,-0.047838,94.5833333,19.1567535,0.3249871,94.5833333
13,54.6666667,0.352162,93.5833333,19.6961423,0.8571964,93.5833333
14,54.6666667,0.7089544,93.5833333,19.7392776,0.990594,93.5833333
15,54.6666667,1.0689544,92.5833333,20.2572764,0.791866,92.5833333
16,54.6666667,1.4189544,91.5833333,20.506565,1.6781865,91.5833333
17,54.6666667,1.792162,91.5833333,20.4561189,1.742096,91.5833333
18,54.6666667,2.1089544,90.5833333,20.7343394,2.231802,90.5833333
19,54.6666667,2.452162,90.5833333,21.0085774,1.9749909,90.5833333
20,54.6666667,2.7789544,89.5833333,21.4216673,2.3044405,89.5833333
21,54.6666667,3.132162,89.5833333,21.4270059,2.5220122,89.5833333
1,54.6833333,-4.4562741,102.5833333,16.0126257,-2.5963054,102.5833333
2,54.6833333,-4.0923119,101.5833333,16.5341221,-2.1667533,101.5833333
3,54.6833333,-3.6983496,100.5833333,16.7003043,-1.9537933,100.5833333
4,54.6833333,-3.2983496,99.5833333,17.0589547,-1.7725583,99.5833333
5,54.6833333,-2.8583496,99.5833333,17.1656329,-1.4506712,99.5833333
6,54.6833333,-2.4713685,98.5833333,17.4701144,-1.4869752,98.5833333
7,54.6833333,-2.0443873,97.5833333,17.7141598,-1.1137933,97.5833333
8,54.6833333,-1.6243873,97.5833333,18.3263966,-0.4624392,97.5833333
9,54.6833333,-1.2343873,96.5833333,18.4503577,-0.2685262,96.5833333
10,54.6833333,-0.8243873,95.5833333,18.8648916,-0.1113444,95.5833333
11,54.6833333,-0.4143873,94.5833333,19.1882345,0.5600457,94.5833333
12,54.6833333,-0.0443873,94.5833333,19.1680013,0.3259741,94.5833333
13,54.6833333,0.3556127,93.5833333,19.7066909,0.8562067,93.5833333
14,54.6833333,0.7125938,93.5833333,19.7512296,0.9904538,93.5833333
15,54.6833333,1.0725938,92.5833333,20.267144,0.7947529,92.5833333
16,54.6833333,1.4225938,91.5833333,20.5174645,1.6773948,91.5833333
17,54.6833333,1.7956127,91.5833333,20.4673789,1.7431143,91.5833333
18,54.6833333,2.1125938,90.5833333,20.7451848,2.2314738,90.5833333
19,54.6833333,2.4556127,90.5833333,21.0181801,1.9726115,90.5833333
20,54.6833333,2.7825938,89.5833333,21.4316945,2.3046319,89.5833333
21,54.6833333,3.1356127,89.5833333,21.4368517,2.5198044,89.5833333
1,54.7,-4.4539555,102.5833333,16.0219005,-2.5966671,102.5833333
2,54.7,-4.0896159,101.5833333,16.5440612,-2.168823,101.5833333
3,54.7,-3.6952763,100.5833333,16.7097784,-1.9541164,100.5833333
4,54.7,-3.2952763,99.5833333,17.0686456,-1.7726316,99.5833333
5,54.7,-2.8552763,99.5833333,17.174906,-1.4518871,99.5833333
6,54.7,-2.4681065,98.5833333,17.4800047,-1.4866012,98.5833333
7,54.7,-2.0409366,97.5833333,17.7244214,-1.114783,97.5833333
8,54.7,-1.6209366,97.5833333,18.336498,-0.466033,97.5833333
9,54.7,-1.2309366,96.5833333,18.4610086,-0.2692868,96.5833333
10,54.7,-0.8209366,95.5833333,18.8740371,-0.1143749,95.5833333
11,54.7,-0.4109366,94.5833333,19.1981667,0.5595204,94.5833333
12,54.7,-0.0409366,94.5833333,19.1792492,0.3269612,94.5833333
13,54.7,0.3590634,93.5833333,19.7172395,0.855217,93.5833333
14,54.7,0.7162332,93.5833333,19.7631815,0.9903135,93.5833333
15,54.7,1.0762332,92.5833333,20.2770117,0.7976399,92.5833333
16,54.7,1.4262332,91.5833333,20.5283641,1.6766031,91.5833333
17,54.7,1.7990634,91.5833333,20.4786388,1.7441326,91.5833333
18,54.7,2.1162332,90.5833333,20.7560303,2.2311457,90.5833333
19,54.7,2.4590634,90.5833333,21.0277829,1.9702321,90.5833333
20,54.7,2.7862332,89.5833333,21.4417217,2.3048233,89.5833333
21,54.7,3.1390634,89.5833333,21.4466975,2.5175966,89.5833333
1,54.7166667,-4.4516369,102.5833333,16.0311753,-2.5970288,102.5833333
2,54.7166667,-4.0869199,101.5833333,16.5540004,-2.1708927,101.5833333
3,54.7166667,-3.6922029,100.5833333,16.7192524,-1.9544394,100.5833333
4,54.7166667,-3.2922029,99.5833333,17.0783364,-1.772705,99.5833333
5,54.7166667,-2.8522029,99.5833333,17.184179,-1.453103,99.5833333
6,54.7166667,-2.4648444,98.5833333,17.489895,-1.4862273,98.5833333
7,54.7166667,-2.037486,97.5833333,17.7346829,-1.1157727,97.5833333
8,54.7166667,-1.617486,97.5833333,18.3465994,-0.4696269,97.5833333
9,54.7166667,-1.227486,96.5833333,18.4716596,-0.2700475,96.5833333
10,54.7166667,-0.817486,95.5833333,18.8831826,-0.1174054,95.5833333
11,54.7166667,-0.407486,94.5833333,19.208099,0.5589951,94.5833333
12,54.7166667,-0.037486,94.5833333,19.1904971,0.3279482,94.5833333
13,54.7166667,0.362514,93.5833333,19.7277881,0.8542273,93.5833333
14,54.7166667,0.7198725,93.5833333,19.7751335,0.9901732,93.5833333
15,54.7166667,1.0798725,92.5833333,20.2868793,0.8005268,92.5833333
16,54.7166667,1.4298725,91.5833333,20.5392636,1.6758114,91.5833333
17,54.7166667,1.802514,91.5833333,20.4898988,1.745151,91.5833333
18,54.7166667,2.1198725,90.5833333,20.7668758,2.2308176,90.5833333
19,54.7166667,2.462514,90.5833333,21.0373856,1.9678527,90.5833333
20,54.7166667,2.7898725,89.5833333,21.4517489,2.3050147,89.5833333
21,54.7166667,3.142514,89.5833333,21.4565434,2.5153887,89.5833333
1,54.7333333,-4.4493183,102.5833333,16.0404501,-2.5973904,102.5833333
2,54.7333333,-4.0842239,101.5833333,16.5639395,-2.1729624,101.5833333
3,54.7333333,-3.6891296,100.5833333,16.7287265,-1.9547624,100.5833333
4,54.7333333,-3.2891296,99.5833333,17.0880273,-1.7727784,99.5833333
5,54.7333333,-2.8491296,99.5833333,17.1934521,-1.454319,99.5833333
6,54.7333333,-2.4615824,98.5833333,17.4997853,-1.4858533,98.5833333
7,54.7333333,-2.0340353,97.5833333,17.7449444,-1.1167624,97.5833333
8,54.7333333,-1.6140353,97.5833333,18.3567008,-0.4732208,97.5833333
9,54.7333333,-1.2240353,96.5833333,18.4823105,-0.2708082,96.5833333
10,54.7333333,-0.8140353,95.5833333,18.8923281,-0.1204359,95.5833333
11,54.7333333,-0.4040353,94.5833333,19.2180313,0.5584698,94.5833333
12,54.7333333,-0.0340353,94.5833333,19.201745,0.3289353,94.5833333
13,54.7333333,0.3659647,93.5833333,19.7383368,0.8532376,93.5833333
14,54.7333333,0.7235119,93.5833333,19.7870855,0.9900329,93.5833333
15,54.7333333,1.0835119,92.5833333,20.2967469,0.8034138,92.5833333
16,54.7333333,1.4335119,91.5833333,20.5501632,1.6750198,91.5833333
17,54.7333333,1.8059647,91.5833333,20.5011587,1.7461693,91.5833333
18,54.7333333,2.1235119,90.5833333,20.7777212,2.2304895,90.5833333
19,54.7333333,2.4659647,90.5833333,21.0469884,1.9654732,90.5833333
20,54.7333333,2.7935119,89.5833333,21.461776,2.3052061,89.5833333
21,54.7333333,3.1459647,89.5833333,21.4663892,2.5131809,89.5833333
1,54.75,-4.4469997,102.5833333,16.0497249,-2.5977521,102.5833333
2,54.75,-4.081528,101.5833333,16.5738786,-2.1750321,101.5833333
3,54.75,-3.6860563,100.5833333,16.7382005,-1.9550855,100.5833333
4,54.75,-3.2860563,99.5833333,17.0977182,-1.7728517,99.5833333
5,54.75,-2.8460563,99.5833333,17.2027252,-1.4555349,99.5833333
6,54.75,-2.4583204,98.5833333,17.5096756,-1.4854794,98.5833333
7,54.75,-2.0305846,97.5833333,17.7552059,-1.1177521,97.5833333
8,54.75,-1.6105846,97.5833333,18.3668022,-0.4768146,97.5833333
9,54.75,-1.2205846,96.5833333,18.4929614,-0.2715689,96.5833333
10,54.75,-0.8105846,95.5833333,18.9014736,-0.1234664,95.5833333
11,54.75,-0.4005846,94.5833333,19.2279636,0.5579445,94.5833333
12,54.75,-0.0305846,94.5833333,19.2129929,0.3299223,94.5833333
13,54.75,0.3694154,93.5833333,19.7488854,0.8522479,93.5833333
14,54.75,0.7271513,93.5833333,19.7990374,0.9898927,93.5833333
15,54.75,1.0871513,92.5833333,20.3066145,0.8063007,92.5833333
16,54.75,1.4371513,91.5833333,20.5610627,1.6742281,91.5833333
17,54.75,1.8094154,91.5833333,20.5124187,1.7471876,91.5833333
18,54.75,2.1271513,90.5833333,20.7885667,2.2301614,90.5833333
19,54.75,2.4694154,90.5833333,21.0565911,1.9630938,90.5833333
20,54.75,2.7971513,89.5833333,21.4718032,2.3053975,89.5833333
21,54.75,3.1494154,89.5833333,21.476235,2.5109731,89.5833333
1,54.7666667,-4.4446811,102.5833333,16.0601503,-2.6001328,102.5833333
2,54.7666667,-4.078832,101.5833333,16.5838178,-2.1771018,101.5833333
3,54.7666667,-3.6829829,100.5833333,16.7476746,-1.9554085,100.5833333
4,54.7666667,-3.2829829,99.5833333,17.1074091,-1.7729251,99.5833333
5,54.7666667,-2.8429829,99.5833333,17.2119982,-1.4567509,99.5833333
6,54.7666667,-2.4550584,98.5833333,17.5195659,-1.4851055,98.5833333
7,54.7666667,-2.0271339,97.5833333,17.7654674,-1.1187418,97.5833333
8,54.7666667,-1.6071339,97.5833333,18.3769036,-0.4804085,97.5833333
9,54.7666667,-1.2171339,96.5833333,18.5036123,-0.2723296,96.5833333
10,54.7666667,-0.8071339,95.5833333,18.9106191,-0.1264969,95.5833333
11,54.7666667,-0.3971339,94.5833333,19.2378958,0.5574192,94.5833333
12,54.7666667,-0.0271339,94.5833333,19.2242407,0.3309093,94.5833333
13,54.7666667,0.3728661,93.5833333,19.759434,0.8512582,93.5833333
14,54.7666667,0.7307906,93.5833333,19.8109894,0.9897524,93.5833333
15,54.7666667,1.0907906,92.5833333,20.3164821,0.8091877,92.5833333
16,54.7666667,1.4407906,91.5833333,20.5719623,1.6734364,91.5833333
17,54.7666667,1.8128661,91.5833333,20.5236786,1.748206,91.5833333
18,54.7666667,2.1307906,90.5833333,20.7994122,2.2298332,90.5833333
19,54.7666667,2.4728661,90.5833333,21.0661938,1.9607144,90.5833333
20,54.7666667,2.8007906,89.5833333,21.4818304,2.3055889,89.5833333
21,54.7666667,3.1528661,89.5833333,21.4860809,2.5087653,89.5833333
1,54.7833333,-4.4423624,102.5833333,16.0705757,-2.6025135,102.5833333
2,54.7833333,-4.076136,101.5833333,16.5937569,-2.1791715,101.5833333
3,54.7833333,-3.6799096,100.5833333,16.7571486,-1.9557315,100.5833333
4,54.7833333,-3.2799096,99.5833333,17.1170999,-1.7729984,99.5833333
5,54.7833333,-2.8399096,99.5833333,17.2212713,-1.4579668,99.5833333
6,54.7833333,-2.4517964,98.5833333,17.5294562,-1.4847315,98.5833333
7,54.7833333,-2.0236832,97.5833333,17.7757289,-1.1197315,97.5833333
8,54.7833333,-1.6036832,97.5833333,18.387005,-0.4840023,97.5833333
9,54.7833333,-1.2136832,96.5833333,18.5142632,-0.2730903,96.5833333
10,54.7833333,-0.8036832,95.5833333,18.9197645,-0.1295274,95.5833333
11,54.7833333,-0.3936832,94.5833333,19.2478281,0.5568939,94.5833333
12,54.7833333,-0.0236832,94.5833333,19.2354886,0.3318964,94.5833333
13,54.7833333,0.3763168,93.5833333,19.7699826,0.8502685,93.5833333
14,54.7833333,0.73443,93.5833333,19.8229414,0.9896121,93.5833333
15,54.7833333,1.09443,92.5833333,20.3263497,0.8120747,92.5833333
16,54.7833333,1.44443,91.5833333,20.5828618,1.6726447,91.5833333
17,54.7833333,1.8163168,91.5833333,20.5349386,1.7492243,91.5833333
18,54.7833333,2.13443,90.5833333,20.8102576,2.2295051,90.5833333
19,54.7833333,2.4763168,90.5833333,21.0757966,1.958335,90.5833333
20,54.7833333,2.80443,89.5833333,21.4918576,2.3057803,89.5833333
21,54.7833333,3.1563168,89.5833333,21.4959267,2.5065574,89.5833333
1,54.8,-4.4400438,102.5833333,16.0810012,-2.6048941,102.5833333
2,54.8,-4.0734401,101.5833333,16.6036961,-2.1812412,101.5833333
3,54.8,-3.6768363,100.5833333,16.7666227,-1.9560545,100.5833333
4,54.8,-3.2768363,99.5833333,17.1267908,-1.7730718,99.5833333
5,54.8,-2.8368363,99.5833333,17.2305444,-1.4591828,99.5833333
6,54.8,-2.4485344,98.5833333,17.5393465,-1.4843576,98.5833333
7,54.8,-2.0202325,97.5833333,17.7859904,-1.1207212,97.5833333
8,54.8,-1.6002325,97.5833333,18.3971064,-0.4875962,97.5833333
9,54.8,-1.2102325,96.5833333,18.5249141,-0.273851,96.5833333
10,54.8,-0.8002325,95.5833333,18.92891,-0.1325579,95.5833333
11,54.8,-0.3902325,94.5833333,19.2577604,0.5563686,94.5833333
12,54.8,-0.0202325,94.5833333,19.2467365,0.3328834,94.5833333
13,54.8,0.3797675,93.5833333,19.7805312,0.8492788,93.5833333
14,54.8,0.7380694,93.5833333,19.8348933,0.9894718,93.5833333
15,54.8,1.0980694,92.5833333,20.3362174,0.8149616,92.5833333
16,54.8,1.4480694,91.5833333,20.5937614,1.671853,91.5833333
17,54.8,1.8197675,91.5833333,20.5461985,1.7502426,91.5833333
18,54.8,2.1380694,90.5833333,20.8211031,2.229177,90.5833333
19,54.8,2.4797675,90.5833333,21.0853993,1.9559555,90.5833333
20,54.8,2.8080694,89.5833333,21.5018848,2.3059717,89.5833333
21,54.8,3.1597675,89.5833333,21.5057725,2.5043496,89.5833333
1,54.8166667,-4.4377252,102.5833333,16.0914266,-2.6072748,102.5833333
2,54.8166667,-4.0707441,101.5833333,16.6136352,-2.1833109,101.5833333
3,54.8166667,-3.6737629,100.5833333,16.7760967,-1.9563776,100.5833333
4,54.8166667,-3.2737629,99.5833333,17.1364817,-1.7731452,99.5833333
5,54.8166667,-2.8337629,99.5833333,17.2398175,-1.4603987,99.5833333
6,54.8166667,-2.4452724,98.5833333,17.5492368,-1.4839836,98.5833333
7,54.8166667,-2.0167818,97.5833333,17.7962519,-1.1217109,97.5833333
8,54.8166667,-1.5967818,97.5833333,18.4072078,-0.4911901,97.5833333
9,54.8166667,-1.2067818,96.5833333,18.535565,-0.2746117,96.5833333
10,54.8166667,-0.7967818,95.5833333,18.9380555,-0.1355885,95.5833333
11,54.8166667,-0.3867818,94.5833333,19.2676927,0.5558433,94.5833333
12,54.8166667,-0.0167818,94.5833333,19.2579844,0.3338705,94.5833333
13,54.8166667,0.3832182,93.5833333,19.7910798,0.8482891,93.5833333
14,54.8166667,0.7417088,93.5833333,19.8468453,0.9893316,93.5833333
15,54.8166667,1.1017088,92.5833333,20.346085,0.8178486,92.5833333
16,54.8166667,1.4517088,91.5833333,20.6046609,1.6710614,91.5833333
17,54.8166667,1.8232182,91.5833333,20.5574585,1.751261,91.5833333
18,54.8166667,2.1417088,90.5833333,20.8319486,2.2288489,90.5833333
19,54.8166667,2.4832182,90.5833333,21.0950021,1.9535761,90.5833333
20,54.8166667,2.8117088,89.5833333,21.511912,2.3061631,89.5833333
21,54.8166667,3.1632182,89.5833333,21.5156184,2.5021418,89.5833333
1,54.8333333,-4.4354066,102.5833333,16.101852,-2.6096555,102.5833333
2,54.8333333,-4.0680481,101.5833333,16.6235743,-2.1853806,101.5833333
3,54.8333333,-3.6706896,100.5833333,16.7855708,-1.9567006,100.5833333
4,54.8333333,-3.2706896,99.5833333,17.1461725,-1.7732185,99.5833333
5,54.8333333,-2.8306896,99.5833333,17.2490905,-1.4616146,99.5833333
6,54.8333333,-2.4420104,98.5833333,17.5591271,-1.4836097,98.5833333
7,54.8333333,-2.0133311,97.5833333,17.8065134,-1.1227006,97.5833333
8,54.8333333,-1.5933311,97.5833333,18.4173092,-0.4947839,97.5833333
9,54.8333333,-1.2033311,96.5833333,18.5462159,-0.2753724,96.5833333
10,54.8333333,-0.7933311,95.5833333,18.947201,-0.138619,95.5833333
11,54.8333333,-0.3833311,94.5833333,19.2776249,0.555318,94.5833333
12,54.8333333,-0.0133311,94.5833333,19.2692322,0.3348575,94.5833333
13,54.8333333,0.3866689,93.5833333,19.8016285,0.8472994,93.5833333
14,54.8333333,0.7453481,93.5833333,19.8587973,0.9891913,93.5833333
15,54.8333333,1.1053481,92.5833333,20.3559526,0.8207355,92.5833333
16,54.8333333,1.4553481,91.5833333,20.6155604,1.6702697,91.5833333
17,54.8333333,1.8266689,91.5833333,20.5687184,1.7522793,91.5833333
18,54.8333333,2.1453481,90.5833333,20.842794,2.2285208,90.5833333
19,54.8333333,2.4866689,90.5833333,21.1046048,1.9511967,90.5833333
20,54.8333333,2.8153481,89.5833333,21.5219392,2.3063545,89.5833333
21,54.8333333,3.1666689,89.5833333,21.5254642,2.499934,89.5833333
1,54.85,-4.433088,102.5833333,16.1122774,-2.6120362,102.5833333
2,54.85,-4.0653521,101.5833333,16.6335135,-2.1874503,101.5833333
3,54.85,-3.6676163,100.5833333,16.7950449,-1.9570236,100.5833333
4,54.85,-3.2676163,99.5833333,17.1558634,-1.7732919,99.5833333
5,54.85,-2.8276163,99.5833333,17.2583636,-1.4628306,99.5833333
6,54.85,-2.4387484,98.5833333,17.5690174,-1.4832358,98.5833333
7,54.85,-2.0098804,97.5833333,17.8167749,-1.1236903,97.5833333
8,54.85,-1.5898804,97.5833333,18.4274106,-0.4983778,97.5833333
9,54.85,-1.1998804,96.5833333,18.5568669,-0.2761331,96.5833333
10,54.85,-0.7898804,95.5833333,18.9563465,-0.1416495,95.5833333
11,54.85,-0.3798804,94.5833333,19.2875572,0.5547927,94.5833333
12,54.85,-0.0098804,94.5833333,19.2804801,0.3358446,94.5833333
13,54.85,0.3901196,93.5833333,19.8121771,0.8463097,93.5833333
14,54.85,0.7489875,93.5833333,19.8707492,0.989051,93.5833333
15,54.85,1.1089875,92.5833333,20.3658202,0.8236225,92.5833333
16,54.85,1.4589875,91.5833333,20.62646,1.669478,91.5833333
17,54.85,1.8301196,91.5833333,20.5799784,1.7532976,91.5833333
18,54.85,2.1489875,90.5833333,20.8536395,2.2281926,90.5833333
19,54.85,2.4901196,90.5833333,21.1142076,1.9488172,90.5833333
20,54.85,2.8189875,89.5833333,21.5319663,2.3065459,89.5833333
21,54.85,3.1701196,89.5833333,21.53531,2.4977261,89.5833333
1,54.8666667,-4.4307694,102.5833333,16.1227029,-2.6144168,102.5833333
2,54.8666667,-4.0626562,101.5833333,16.6434526,-2.18952,101.5833333
3,54.8666667,-3.6645429,100.5833333,16.8045189,-1.9573467,100.5833333
4,54.8666667,-3.2645429,99.5833333,17.1655543,-1.7733653,99.5833333
5,54.8666667,-2.8245429,99.5833333,17.2676367,-1.4640465,99.5833333
6,54.8666667,-2.4354863,98.5833333,17.5789077,-1.4828618,98.5833333
7,54.8666667,-2.0064297,97.5833333,17.8270364,-1.12468,97.5833333
8,54.8666667,-1.5864297,97.5833333,18.437512,-0.5019717,97.5833333
9,54.8666667,-1.1964297,96.5833333,18.5675178,-0.2768937,96.5833333
10,54.8666667,-0.7864297,95.5833333,18.965492,-0.14468,95.5833333
11,54.8666667,-0.3764297,94.5833333,19.2974895,0.5542674,94.5833333
12,54.8666667,-0.0064297,94.5833333,19.291728,0.3368316,94.5833333
13,54.8666667,0.3935703,93.5833333,19.8227257,0.84532,93.5833333
14,54.8666667,0.7526269,93.5833333,19.8827012,0.9889107,93.5833333
15,54.8666667,1.1126269,92.5833333,20.3756878,0.8265094,92.5833333
16,54.8666667,1.4626269,91.5833333,20.6373595,1.6686863,91.5833333
17,54.8666667,1.8335703,91.5833333,20.5912383,1.754316,91.5833333
18,54.8666667,2.1526269,90.5833333,20.864485,2.2278645,90.5833333
19,54.8666667,2.4935703,90.5833333,21.1238103,1.9464378,90.5833333
20,54.8666667,2.8226269,89.5833333,21.5419935,2.3067373,89.5833333
21,54.8666667,3.1735703,89.5833333,21.5451559,2.4955183,89.5833333
1,54.8833333,-4.4284507,102.5833333,16.1331283,-2.6167975,102.5833333
2,54.8833333,-4.0599602,101.5833333,16.6533918,-2.1915897,101.5833333
3,54.8833333,-3.6614696,100.5833333,16.813993,-1.9576697,100.5833333
4,54.8833333,-3.2614696,99.5833333,17.1752451,-1.7734386,99.5833333
5,54.8833333,-2.8214696,99.5833333,17.2769098,-1.4652625,99.5833333
6,54.8833333,-2.4322243,98.5833333,17.588798,-1.4824879,98.5833333
7,54.8833333,-2.0029791,97.5833333,17.8372979,-1.1256697,97.5833333
8,54.8833333,-1.5829791,97.5833333,18.4476134,-0.5055655,97.5833333
9,54.8833333,-1.1929791,96.5833333,18.5781687,-0.2776544,96.5833333
10,54.8833333,-0.7829791,95.5833333,18.9746374,-0.1477105,95.5833333
11,54.8833333,-0.3729791,94.5833333,19.3074218,0.5537421,94.5833333
12,54.8833333,-0.0029791,94.5833333,19.3029759,0.3378187,94.5833333
13,54.8833333,0.3970209,93.5833333,19.8332743,0.8443303,93.5833333
14,54.8833333,0.7562662,93.5833333,19.8946532,0.9887705,93.5833333
15,54.8833333,1.1162662,92.5833333,20.3855554,0.8293964,92.5833333
16,54.8833333,1.4662662,91.5833333,20.6482591,1.6678947,91.5833333
17,54.8833333,1.8370209,91.5833333,20.6024983,1.7553343,91.5833333
18,54.8833333,2.1562662,90.5833333,20.8753304,2.2275364,90.5833333
19,54.8833333,2.4970209,90.5833333,21.133413,1.9440584,90.5833333
20,54.8833333,2.8262662,89.5833333,21.5520207,2.3069287,89.5833333
21,54.8833333,3.1770209,89.5833333,21.5550017,2.4933105,89.5833333
1,54.9,-4.4261321,102.5833333,16.1435537,-2.6191782,102.5833333
2,54.9,-4.0572642,101.5833333,16.6633309,-2.1936594,101.5833333
3,54.9,-3.6583963,100.5833333,16.823467,-1.9579927,100.5833333
4,54.9,-3.2583963,99.5833333,17.184936,-1.773512,99.5833333
5,54.9,-2.8183963,99.5833333,17.2861828,-1.4664784,99.5833333
6,54.9,-2.4289623,98.5833333,17.5986883,-1.4821139,98.5833333
7,54.9,-1.9995284,97.5833333,17.8475594,-1.1266594,97.5833333
8,54.9,-1.5795284,97.5833333,18.4577148,-0.5091594,97.5833333
9,54.9,-1.1895284,96.5833333,18.5888196,-0.2784151,96.5833333
10,54.9,-0.7795284,95.5833333,18.9837829,-0.150741,95.5833333
11,54.9,-0.3695284,94.5833333,19.317354,0.5532168,94.5833333
12,54.9,0.0004716,94.5833333,19.3142238,0.3388057,94.5833333
13,54.9,0.4004716,93.5833333,19.8438229,0.8433406,93.5833333
14,54.9,0.7599056,93.5833333,19.9066051,0.9886302,93.5833333
15,54.9,1.1199056,92.5833333,20.3954231,0.8322833,92.5833333
16,54.9,1.4699056,91.5833333,20.6591586,1.667103,91.5833333
17,54.9,1.8404716,91.5833333,20.6137582,1.7563527,91.5833333
18,54.9,2.1599056,90.5833333,20.8861759,2.2272083,90.5833333
19,54.9,2.5004716,90.5833333,21.1430158,1.941679,90.5833333
20,54.9,2.8299056,89.5833333,21.5620479,2.3071201,89.5833333
21,54.9,3.1804716,89.5833333,21.5648475,2.4911026,89.5833333
1,54.9166667,-4.4238135,102.5833333,16.1539791,-2.6215589,102.5833333
2,54.9166667,-4.0545682,101.5833333,16.6732701,-2.1957291,101.5833333
3,54.9166667,-3.655323,100.5833333,16.8329411,-1.9583158,100.5833333
4,54.9166667,-3.255323,99.5833333,17.1946269,-1.7735853,99.5833333
5,54.9166667,-2.815323,99.5833333,17.2954559,-1.4676943,99.5833333
6,54.9166667,-2.4257003,98.5833333,17.6085786,-1.48174,98.5833333
7,54.9166667,-1.9960777,97.5833333,17.8578209,-1.1276491,97.5833333
8,54.9166667,-1.5760777,97.5833333,18.4678162,-0.5127533,97.5833333
9,54.9166667,-1.1860777,96.5833333,18.5994705,-0.2791758,96.5833333
10,54.9166667,-0.7760777,95.5833333,18.9929284,-0.1537715,95.5833333
11,54.9166667,-0.3660777,94.5833333,19.3272863,0.5526915,94.5833333
12,54.9166667,0.0039223,94.5833333,19.3254716,0.3397928,94.5833333
13,54.9166667,0.4039223,93.5833333,19.8543716,0.8423509,93.5833333
14,54.9166667,0.763545,93.5833333,19.9185571,0.9884899,93.5833333
15,54.9166667,1.123545,92.5833333,20.4052907,0.8351703,92.5833333
16,54.9166667,1.473545,91.5833333,20.6700582,1.6663113,91.5833333
17,54.9166667,1.8439223,91.5833333,20.6250182,1.757371,91.5833333
18,54.9166667,2.163545,90.5833333,20.8970214,2.2268802,90.5833333
19,54.9166667,2.5039223,90.5833333,21.1526185,1.9392995,90.5833333
20,54.9166667,2.833545,89.5833333,21.5720751,2.3073115,89.5833333
21,54.9166667,3.1839223,89.5833333,21.5746934,2.4888948,89.5833333
1,54.9333333,-4.4214949,102.5833333,16.1644046,-2.6239395,102.5833333
2,54.9333333,-4.0518723,101.5833333,16.6832092,-2.1977988,101.5833333
