EA_raw,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
24.3256697,4,37.45,-8.8670651,88.9166667,-4.5533544,88.9166667
24.635899,5,37.45,-8.7471283,87.9166667,-4.2437248,87.9166667
24.8717564,6,37.45,-8.435934,86.9166667,-3.9640951,86.9166667
25.4123729,7,37.45,-8.1844422,86.9166667,-3.6937248,86.9166667
25.4685391,8,37.45,-8.0089252,85.9166667,-3.4340951,85.9166667
25.8722198,9,37.45,-7.5219891,84.9166667,-3.1740951,84.9166667
26.0543186,10,37.45,-7.1858065,84.9166667,-2.9040951,84.9166667
,11,37.45,-6.8644176,83.9166667,-2.7944655,83.9166667
,12,37.45,-6.5944176,82.9166667,-2.5444655,82.9166667
,13,37.45,-6.3144176,80.9166667,-2.3144655,80.9166667
,14,37.45,-6.0547879,79.9166667,-2.0744655,79.9166667
,15,37.45,-5.7947879,78.9166667,-1.8348359,78.9166667
,16,37.45,-5.4551583,78.9166667,-1.6148359,78.9166667
,17,37.45,-5.2051583,77.9166667,-1.3748359,77.9166667
,18,37.45,-4.9647879,78.9166667,-1.1548359,78.9166667
,19,37.45,-4.6751583,77.9166667,-0.9248359,77.9166667
,20,37.45,-4.4551583,76.9166667,-0.6952062,76.9166667
,21,37.45,-4.1951583,75.9166667,-0.4752062,75.9166667
23.4251096,1,37.4666667,-9.7852562,90.9166667,-5.4652168,90.9166667
23.5528626,2,37.4666667,-9.8288676,89.9166667,-5.1552168,89.9166667
24.0126837,3,37.4666667,-9.4357652,88.9166667,-4.8552168,88.9166667
24.335743,4,37.4666667,-8.8735612,88.9166667,-4.5552168,88.9166667
24.6463125,5,37.4666667,-8.7542618,87.9166667,-4.2452168,87.9166667
24.8816534,6,37.4666667,-8.4442414,86.9166667,-3.9652168,86.9166667
25.4225214,7,37.4666667,-8.1925258,86.9166667,-3.6952168,86.9166667
25.4786347,8,37.4666667,-8.0166942,85.9166667,-3.4352168,85.9166667
25.8819361,9,37.4666667,-7.5299528,84.9166667,-3.1752168,84.9166667
26.063834,10,37.4666667,-7.1935692,84.9166667,-2.9052168,84.9166667
,11,37.4666667,-6.8716942,83.9166667,-2.7952168,83.9166667
,12,37.4666667,-6.6016942,82.9166667,-2.5452168,82.9166667
,13,37.4666667,-6.3216942,80.9166667,-2.3152168,80.9166667
,14,37.4666667,-6.0616942,79.9166667,-2.0752168,79.9166667
,15,37.4666667,-5.8016942,78.9166667,-1.8352168,78.9166667
,16,37.4666667,-5.4616942,78.9166667,-1.6152168,78.9166667
,17,37.4666667,-5.2116942,77.9166667,-1.3752168,77.9166667
,18,37.4666667,-4.9716942,78.9166667,-1.1552168,78.9166667
,19,37.4666667,-4.6816942,77.9166667,-0.9252168,77.9166667
,20,37.4666667,-4.4616942,76.9166667,-0.6952168,76.9166667
,21,37.4666667,-4.2016942,75.9166667,-0.4752168,75.9166667
23.4343722,1,37.4833333,-9.7920062,90.9166667,-5.4667659,90.9166667
23.562909,2,37.4833333,-9.8369679,89.9166667,-5.1563812,89.9166667
24.0223363,3,37.4833333,-9.443454,88.9166667,-4.8563812,88.9166667
24.3458163,4,37.4833333,-8.8800574,88.9166667,-4.5563812,88.9166667
24.6567261,5,37.4833333,-8.7613953,87.9166667,-4.2463812,87.9166667
24.8915503,6,37.4833333,-8.4525488,86.9166667,-3.9663812,86.9166667
25.4326699,7,37.4833333,-8.2006094,86.9166667,-3.6959966,86.9166667
25.4887304,8,37.4833333,-8.0244632,85.9166667,-3.4359966,85.9166667
25.8916524,9,37.4833333,-7.5379164,84.9166667,-3.1759966,84.9166667
26.0733495,10,37.4833333,-7.201332,84.9166667,-2.9059966,84.9166667
,11,37.4833333,-6.878572,83.9166667,-2.7959966,83.9166667
,12,37.4833333,-6.608572,82.9166667,-2.5459966,82.9166667
,13,37.4833333,-6.3281874,80.9166667,-2.315612,80.9166667
,14,37.4833333,-6.068572,79.9166667,-2.075612,79.9166667
,15,37.4833333,-5.8081874,78.9166667,-1.835612,78.9166667
,16,37.4833333,-5.4681874,78.9166667,-1.615612,78.9166667
,17,37.4833333,-5.2181874,77.9166667,-1.375612,77.9166667
,18,37.4833333,-4.9778028,78.9166667,-1.1552274,78.9166667
,19,37.4833333,-4.6881874,77.9166667,-0.9252274,77.9166667
,20,37.4833333,-4.4678028,76.9166667,-0.6952274,76.9166667
,21,37.4833333,-4.2078028,75.9166667,-0.4748428,75.9166667
23.4436348,1,37.5,-9.7987561,90.9166667,-5.4683149,90.9166667
23.5729554,2,37.5,-9.8450683,89.9166667,-5.1575457,89.9166667
24.031989,3,37.5,-9.4511428,88.9166667,-4.8575457,88.9166667
24.3558895,4,37.5,-8.8865535,88.9166667,-4.5575457,88.9166667
24.6671397,5,37.5,-8.7685288,87.9166667,-4.2475457,87.9166667
24.9014473,6,37.5,-8.4608562,86.9166667,-3.9675457,86.9166667
25.4428183,7,37.5,-8.2086931,86.9166667,-3.6967764,86.9166667
25.498826,8,37.5,-8.0322322,85.9166667,-3.4367764,85.9166667
25.9013686,9,37.5,-7.5458801,84.9166667,-3.1767764,84.9166667
26.0828649,10,37.5,-7.2090948,84.9166667,-2.9067764,84.9166667
,11,37.5,-6.8854498,83.9166667,-2.7967764,83.9166667
,12,37.5,-6.6154498,82.9166667,-2.5467764,82.9166667
,13,37.5,-6.3346806,80.9166667,-2.3160072,80.9166667
,14,37.5,-6.0754498,79.9166667,-2.0760072,79.9166667
,15,37.5,-5.8146806,78.9166667,-1.8360072,78.9166667
,16,37.5,-5.4746806,78.9166667,-1.6160072,78.9166667
,17,37.5,-5.2246806,77.9166667,-1.3760072,77.9166667
,18,37.5,-4.9839113,78.9166667,-1.155238,78.9166667
,19,37.5,-4.6946806,77.9166667,-0.925238,77.9166667
,20,37.5,-4.4739113,76.9166667,-0.695238,76.9166667
,21,37.5,-4.2139113,75.9166667,-0.4744687,75.9166667
23.4528974,1,37.5166667,-9.805506,90.9166667,-5.4698639,90.9166667
23.5830018,2,37.5166667,-9.8531686,89.9166667,-5.1587101,89.9166667
24.0416416,3,37.5166667,-9.4588315,88.9166667,-4.8587101,88.9166667
24.3659628,4,37.5166667,-8.8930496,88.9166667,-4.5587101,88.9166667
24.6775532,5,37.5166667,-8.7756623,87.9166667,-4.2487101,87.9166667
24.9113442,6,37.5166667,-8.4691636,86.9166667,-3.9687101,86.9166667
25.4529668,7,37.5166667,-8.2167767,86.9166667,-3.6975562,86.9166667
25.5089217,8,37.5166667,-8.0400011,85.9166667,-3.4375562,85.9166667
25.9110849,9,37.5166667,-7.5538437,84.9166667,-3.1775562,84.9166667
26.0923803,10,37.5166667,-7.2168575,84.9166667,-2.9075562,84.9166667
,11,37.5166667,-6.8923276,83.9166667,-2.7975562,83.9166667
,12,37.5166667,-6.6223276,82.9166667,-2.5475562,82.9166667
,13,37.5166667,-6.3411738,80.9166667,-2.3164024,80.9166667
,14,37.5166667,-6.0823276,79.9166667,-2.0764024,79.9166667
,15,37.5166667,-5.8211738,78.9166667,-1.8364024,78.9166667
,16,37.5166667,-5.4811738,78.9166667,-1.6164024,78.9166667
,17,37.5166667,-5.2311738,77.9166667,-1.3764024,77.9166667
,18,37.5166667,-4.9900199,78.9166667,-1.1552485,78.9166667
,19,37.5166667,-4.7011738,77.9166667,-0.9252485,77.9166667
,20,37.5166667,-4.4800199,76.9166667,-0.6952485,76.9166667
,21,37.5166667,-4.2200199,75.9166667,-0.4740947,75.9166667
23.4621601,1,37.5333333,-9.8122559,90.9166667,-5.471413,90.9166667
23.5930482,2,37.5333333,-9.861269,89.9166667,-5.1598745,89.9166667
24.0512943,3,37.5333333,-9.4665203,88.9166667,-4.8598745,88.9166667
24.3760361,4,37.5333333,-8.8995457,88.9166667,-4.5598745,88.9166667
24.6879668,5,37.5333333,-8.7827958,87.9166667,-4.2498745,87.9166667
24.9212412,6,37.5333333,-8.477471,86.9166667,-3.9698745,86.9166667
25.4631153,7,37.5333333,-8.2248603,86.9166667,-3.698336,86.9166667
25.5190173,8,37.5333333,-8.0477701,85.9166667,-3.438336,85.9166667
25.9208012,9,37.5333333,-7.5618074,84.9166667,-3.178336,84.9166667
26.1018958,10,37.5333333,-7.2246203,84.9166667,-2.908336,84.9166667
,11,37.5333333,-6.8992054,83.9166667,-2.798336,83.9166667
,12,37.5333333,-6.6292054,82.9166667,-2.548336,82.9166667
,13,37.5333333,-6.3476669,80.9166667,-2.3167976,80.9166667
,14,37.5333333,-6.0892054,79.9166667,-2.0767976,79.9166667
,15,37.5333333,-5.8276669,78.9166667,-1.8367976,78.9166667
,16,37.5333333,-5.4876669,78.9166667,-1.6167976,78.9166667
,17,37.5333333,-5.2376669,77.9166667,-1.3767976,77.9166667
,18,37.5333333,-4.9961285,78.9166667,-1.1552591,78.9166667
,19,37.5333333,-4.7076669,77.9166667,-0.9252591,77.9166667
,20,37.5333333,-4.4861285,76.9166667,-0.6952591,76.9166667
,21,37.5333333,-4.2261285,75.9166667,-0.4737207,75.9166667
23.4714227,1,37.55,-9.8190059,90.9166667,-5.472962,90.9166667
23.6030946,2,37.55,-9.8693693,89.9166667,-5.1610389,89.9166667
24.060947,3,37.55,-9.4742091,88.9166667,-4.8610389,88.9166667
24.3861093,4,37.55,-8.9060419,88.9166667,-4.5610389,88.9166667
24.6983804,5,37.55,-8.7899293,87.9166667,-4.2510389,87.9166667
24.9311381,6,37.55,-8.4857784,86.9166667,-3.9710389,86.9166667
25.4732638,7,37.55,-8.2329439,86.9166667,-3.6991158,86.9166667
25.529113,8,37.55,-8.0555391,85.9166667,-3.4391158,85.9166667
25.9305175,9,37.55,-7.569771,84.9166667,-3.1791158,84.9166667
26.1114112,10,37.55,-7.232383,84.9166667,-2.9091158,84.9166667
,11,37.55,-6.9060832,83.9166667,-2.7991158,83.9166667
,12,37.55,-6.6360832,82.9166667,-2.5491158,82.9166667
,13,37.55,-6.3541601,80.9166667,-2.3171928,80.9166667
,14,37.55,-6.0960832,79.9166667,-2.0771928,79.9166667
,15,37.55,-5.8341601,78.9166667,-1.8371928,78.9166667
,16,37.55,-5.4941601,78.9166667,-1.6171928,78.9166667
,17,37.55,-5.2441601,77.9166667,-1.3771928,77.9166667
,18,37.55,-5.002237,78.9166667,-1.1552697,78.9166667
,19,37.55,-4.7141601,77.9166667,-0.9252697,77.9166667
,20,37.55,-4.492237,76.9166667,-0.6952697,76.9166667
,21,37.55,-4.232237,75.9166667,-0.4733466,75.9166667
23.4806853,1,37.5666667,-9.8257558,90.9166667,-5.474511,90.9166667
23.613141,2,37.5666667,-9.8774697,89.9166667,-5.1622033,89.9166667
24.0705996,3,37.5666667,-9.4818979,88.9166667,-4.8622033,88.9166667
24.3961826,4,37.5666667,-8.912538,88.9166667,-4.5622033,88.9166667
24.7078725,5,37.5666667,-8.7981194,87.9166667,-4.2522033,87.9166667
24.9410351,6,37.5666667,-8.4940858,86.9166667,-3.9722033,86.9166667
25.4834122,7,37.5666667,-8.2410275,86.9166667,-3.6998957,86.9166667
25.5392086,8,37.5666667,-8.0633081,85.9166667,-3.4398957,85.9166667
25.9402338,9,37.5666667,-7.5777347,84.9166667,-3.1798957,84.9166667
26.1209266,10,37.5666667,-7.2401458,84.9166667,-2.9098957,84.9166667
,11,37.5666667,-6.912961,83.9166667,-2.7998957,83.9166667
,12,37.5666667,-6.642961,82.9166667,-2.5498957,82.9166667
,13,37.5666667,-6.3606533,80.9166667,-2.317588,80.9166667
,14,37.5666667,-6.102961,79.9166667,-2.077588,79.9166667
,15,37.5666667,-5.8406533,78.9166667,-1.837588,78.9166667
,16,37.5666667,-5.5006533,78.9166667,-1.617588,78.9166667
,17,37.5666667,-5.2506533,77.9166667,-1.377588,77.9166667
,18,37.5666667,-5.0083456,78.9166667,-1.1552803,78.9166667
,19,37.5666667,-4.7206533,77.9166667,-0.9252803,77.9166667
,20,37.5666667,-4.4983456,76.9166667,-0.6952803,76.9166667
,21,37.5666667,-4.2383456,75.9166667,-0.4729726,75.9166667
23.4899479,1,37.5833333,-9.8325057,90.9166667,-5.4760601,90.9166667
23.6231874,2,37.5833333,-9.8855701,89.9166667,-5.1633678,89.9166667
24.0802523,3,37.5833333,-9.4895867,88.9166667,-4.8633678,88.9166667
24.4062558,4,37.5833333,-8.9190341,88.9166667,-4.5633678,88.9166667
24.7173646,5,37.5833333,-8.8063094,87.9166667,-4.2533678,87.9166667
24.950932,6,37.5833333,-8.5023932,86.9166667,-3.9733678,86.9166667
25.4935607,7,37.5833333,-8.2491111,86.9166667,-3.7006755,86.9166667
25.5493043,8,37.5833333,-8.0710771,85.9166667,-3.4406755,85.9166667
25.9499501,9,37.5833333,-7.5856983,84.9166667,-3.1806755,84.9166667
26.1304421,10,37.5833333,-7.2479086,84.9166667,-2.9106755,84.9166667
,11,37.5833333,-6.9198388,83.9166667,-2.8006755,83.9166667
,12,37.5833333,-6.6498388,82.9166667,-2.5506755,82.9166667
,13,37.5833333,-6.3671465,80.9166667,-2.3179832,80.9166667
,14,37.5833333,-6.1098388,79.9166667,-2.0779832,79.9166667
,15,37.5833333,-5.8471465,78.9166667,-1.8379832,78.9166667
,16,37.5833333,-5.5071465,78.9166667,-1.6179832,78.9166667
,17,37.5833333,-5.2571465,77.9166667,-1.3779832,77.9166667
,18,37.5833333,-5.0144542,78.9166667,-1.1552908,78.9166667
,19,37.5833333,-4.7271465,77.9166667,-0.9252908,77.9166667
,20,37.5833333,-4.5044542,76.9166667,-0.6952908,76.9166667
,21,37.5833333,-4.2444542,75.9166667,-0.4725985,75.9166667
23.4992105,1,37.6,-9.8392556,90.9166667,-5.4776091,90.9166667
23.6332338,2,37.6,-9.8936704,89.9166667,-5.1645322,89.9166667
24.089905,3,37.6,-9.4972754,88.9166667,-4.8645322,88.9166667
24.4163291,4,37.6,-8.9255303,88.9166667,-4.5645322,88.9166667
24.7268567,5,37.6,-8.8144994,87.9166667,-4.2545322,87.9166667
24.960829,6,37.6,-8.5107006,86.9166667,-3.9745322,86.9166667
25.5037092,7,37.6,-8.2571947,86.9166667,-3.7014553,86.9166667
25.5593999,8,37.6,-8.078846,85.9166667,-3.4414553,85.9166667
25.9596664,9,37.6,-7.593662,84.9166667,-3.1814553,84.9166667
26.1399575,10,37.6,-7.2556713,84.9166667,-2.9114553,84.9166667
,11,37.6,-6.9267166,83.9166667,-2.8014553,83.9166667
,12,37.6,-6.6567166,82.9166667,-2.5514553,82.9166667
,13,37.6,-6.3736397,80.9166667,-2.3183783,80.9166667
,14,37.6,-6.1167166,79.9166667,-2.0783783,79.9166667
,15,37.6,-5.8536397,78.9166667,-1.8383783,78.9166667
,16,37.6,-5.5136397,78.9166667,-1.6183783,78.9166667
,17,37.6,-5.2636397,77.9166667,-1.3783783,77.9166667
,18,37.6,-5.0205627,78.9166667,-1.1553014,78.9166667
,19,37.6,-4.7336397,77.9166667,-0.9253014,77.9166667
,20,37.6,-4.5105627,76.9166667,-0.6953014,76.9166667
,21,37.6,-4.2505627,75.9166667,-0.4722245,75.9166667
23.5084731,1,37.6166667,-9.8460056,90.9166667,-5.4791582,90.9166667
23.6432802,2,37.6166667,-9.9017708,89.9166667,-5.1656966,89.9166667
24.0995576,3,37.6166667,-9.5049642,88.9166667,-4.8656966,88.9166667
24.4264024,4,37.6166667,-8.9320264,88.9166667,-4.5656966,88.9166667
24.7363488,5,37.6166667,-8.8226894,87.9166667,-4.2556966,87.9166667
24.9707259,6,37.6166667,-8.519008,86.9166667,-3.9756966,86.9166667
25.5138577,7,37.6166667,-8.2652784,86.9166667,-3.7022351,86.9166667
25.5694956,8,37.6166667,-8.086615,85.9166667,-3.4422351,85.9166667
25.9693827,9,37.6166667,-7.6016256,84.9166667,-3.1822351,84.9166667
26.1494729,10,37.6166667,-7.2634341,84.9166667,-2.9122351,84.9166667
,11,37.6166667,-6.9335944,83.9166667,-2.8022351,83.9166667
,12,37.6166667,-6.6635944,82.9166667,-2.5522351,82.9166667
,13,37.6166667,-6.3801328,80.9166667,-2.3187735,80.9166667
,14,37.6166667,-6.1235944,79.9166667,-2.0787735,79.9166667
,15,37.6166667,-5.8601328,78.9166667,-1.8387735,78.9166667
,16,37.6166667,-5.5201328,78.9166667,-1.6187735,78.9166667
,17,37.6166667,-5.2701328,77.9166667,-1.3787735,77.9166667
,18,37.6166667,-5.0266713,78.9166667,-1.155312,78.9166667
,19,37.6166667,-4.7401328,77.9166667,-0.925312,77.9166667
,20,37.6166667,-4.5166713,76.9166667,-0.695312,76.9166667
,21,37.6166667,-4.2566713,75.9166667,-0.4718505,75.9166667
23.5177358,1,37.6333333,-9.8527555,90.9166667,-5.4800598,90.9166667
23.6533266,2,37.6333333,-9.9098711,89.9166667,-5.1662136,89.9166667
24.1092103,3,37.6333333,-9.512653,88.9166667,-4.8662136,88.9166667
24.4364756,4,37.6333333,-8.9385225,88.9166667,-4.5662136,88.9166667
24.745841,5,37.6333333,-8.8308794,87.9166667,-4.2562136,87.9166667
24.9806229,6,37.6333333,-8.5273154,86.9166667,-3.9762136,86.9166667
25.5240062,7,37.6333333,-8.273362,86.9166667,-3.7023675,86.9166667
25.5795912,8,37.6333333,-8.094384,85.9166667,-3.4423675,85.9166667
25.979099,9,37.6333333,-7.6095893,84.9166667,-3.1823675,84.9166667
26.1589884,10,37.6333333,-7.2711969,84.9166667,-2.9123675,84.9166667
,11,37.6333333,-6.9404722,83.9166667,-2.8023675,83.9166667
,12,37.6333333,-6.6704722,82.9166667,-2.5523675,82.9166667
,13,37.6333333,-6.386626,80.9166667,-2.3185213,80.9166667
,14,37.6333333,-6.1304722,79.9166667,-2.0785213,79.9166667
,15,37.6333333,-5.866626,78.9166667,-1.8385213,78.9166667
,16,37.6333333,-5.526626,78.9166667,-1.6185213,78.9166667
,17,37.6333333,-5.276626,77.9166667,-1.3785213,77.9166667
,18,37.6333333,-5.0327799,78.9166667,-1.1546752,78.9166667
,19,37.6333333,-4.746626,77.9166667,-0.9246752,77.9166667
,20,37.6333333,-4.5227799,76.9166667,-0.6946752,76.9166667
,21,37.6333333,-4.2627799,75.9166667,-0.470829,75.9166667
23.5269984,1,37.65,-9.8595054,90.9166667,-5.4809614,90.9166667
23.663373,2,37.65,-9.9179715,89.9166667,-5.1667307,89.9166667
24.118863,3,37.65,-9.5203418,88.9166667,-4.8667307,88.9166667
24.4465489,4,37.65,-8.9450187,88.9166667,-4.5667307,88.9166667
24.7553331,5,37.65,-8.8390694,87.9166667,-4.2567307,87.9166667
24.9905198,6,37.65,-8.5356228,86.9166667,-3.9767307,86.9166667
25.5341546,7,37.65,-8.2814456,86.9166667,-3.7024999,86.9166667
25.5896868,8,37.65,-8.102153,85.9166667,-3.4424999,85.9166667
25.9888152,9,37.65,-7.6175529,84.9166667,-3.1824999,84.9166667
26.1685038,10,37.65,-7.2789596,84.9166667,-2.9124999,84.9166667
,11,37.65,-6.94735,83.9166667,-2.8024999,83.9166667
,12,37.65,-6.67735,82.9166667,-2.5524999,82.9166667
,13,37.65,-6.3931192,80.9166667,-2.3182691,80.9166667
,14,37.65,-6.13735,79.9166667,-2.0782691,79.9166667
,15,37.65,-5.8731192,78.9166667,-1.8382691,78.9166667
,16,37.65,-5.5331192,78.9166667,-1.6182691,78.9166667
,17,37.65,-5.2831192,77.9166667,-1.3782691,77.9166667
,18,37.65,-5.0388884,78.9166667,-1.1540384,78.9166667
,19,37.65,-4.7531192,77.9166667,-0.9240384,77.9166667
,20,37.65,-4.5288884,76.9166667,-0.6940384,76.9166667
,21,37.65,-4.2688884,75.9166667,-0.4698076,75.9166667
23.536261,1,37.6666667,-9.8662554,90.9166667,-5.4818631,90.9166667
23.6734194,2,37.6666667,-9.9260719,89.9166667,-5.1672477,89.9166667
24.1285156,3,37.6666667,-9.5280305,88.9166667,-4.8672477,88.9166667
24.4566221,4,37.6666667,-8.9515148,88.9166667,-4.5672477,88.9166667
24.7648252,5,37.6666667,-8.8472594,87.9166667,-4.2572477,87.9166667
25.0004168,6,37.6666667,-8.5439302,86.9166667,-3.9772477,86.9166667
25.5443031,7,37.6666667,-8.2895292,86.9166667,-3.7026323,86.9166667
25.5997825,8,37.6666667,-8.1099219,85.9166667,-3.4426323,85.9166667
25.9985315,9,37.6666667,-7.6255166,84.9166667,-3.1826323,84.9166667
26.1780193,10,37.6666667,-7.2867224,84.9166667,-2.9126323,84.9166667
,11,37.6666667,-6.9542278,83.9166667,-2.8026323,83.9166667
,12,37.6666667,-6.6842278,82.9166667,-2.5526323,82.9166667
,13,37.6666667,-6.3996124,80.9166667,-2.3180169,80.9166667
,14,37.6666667,-6.1442278,79.9166667,-2.0780169,79.9166667
,15,37.6666667,-5.8796124,78.9166667,-1.8380169,78.9166667
,16,37.6666667,-5.5396124,78.9166667,-1.6180169,78.9166667
,17,37.6666667,-5.2896124,77.9166667,-1.3780169,77.9166667
,18,37.6666667,-5.044997,78.9166667,-1.1534015,78.9166667
,19,37.6666667,-4.7596124,77.9166667,-0.9234015,77.9166667
,20,37.6666667,-4.534997,76.9166667,-0.6934015,76.9166667
,21,37.6666667,-4.274997,75.9166667,-0.4687862,75.9166667
23.5455236,1,37.6833333,-9.8730053,90.9166667,-5.4827647,90.9166667
23.6834658,2,37.6833333,-9.9341722,89.9166667,-5.1677647,89.9166667
24.1381683,3,37.6833333,-9.5357193,88.9166667,-4.8677647,88.9166667
24.4666954,4,37.6833333,-8.9580109,88.9166667,-4.5677647,88.9166667
24.7743173,5,37.6833333,-8.8554494,87.9166667,-4.2577647,87.9166667
25.0103137,6,37.6833333,-8.5522376,86.9166667,-3.9777647,86.9166667
25.5544516,7,37.6833333,-8.2976128,86.9166667,-3.7027647,86.9166667
25.6098781,8,37.6833333,-8.1176909,85.9166667,-3.4427647,85.9166667
26.0082478,9,37.6833333,-7.6334802,84.9166667,-3.1827647,84.9166667
26.1875347,10,37.6833333,-7.2944852,84.9166667,-2.9127647,84.9166667
,11,37.6833333,-6.9611055,83.9166667,-2.8027647,83.9166667
,12,37.6833333,-6.6911055,82.9166667,-2.5527647,82.9166667
,13,37.6833333,-6.4061055,80.9166667,-2.3177647,80.9166667
,14,37.6833333,-6.1511055,79.9166667,-2.0777647,79.9166667
,15,37.6833333,-5.8861055,78.9166667,-1.8377647,78.9166667
,16,37.6833333,-5.5461055,78.9166667,-1.6177647,78.9166667
,17,37.6833333,-5.2961055,77.9166667,-1.3777647,77.9166667
,18,37.6833333,-5.0511055,78.9166667,-1.1527647,78.9166667
,19,37.6833333,-4.7661055,77.9166667,-0.9227647,77.9166667
,20,37.6833333,-4.5411055,76.9166667,-0.6927647,76.9166667
,21,37.6833333,-4.2811055,75.9166667,-0.4677647,75.9166667
23.5547862,1,37.7,-9.8797552,90.9166667,-5.4836664,90.9166667
23.6935122,2,37.7,-9.9422726,89.9166667,-5.1682818,89.9166667
24.147821,3,37.7,-9.5434081,88.9166667,-4.8682818,88.9166667
24.4767687,4,37.7,-8.964507,88.9166667,-4.5682818,88.9166667
24.7838094,5,37.7,-8.8636394,87.9166667,-4.2582818,87.9166667
25.0202107,6,37.7,-8.560545,86.9166667,-3.9782818,86.9166667
25.5646001,7,37.7,-8.3056964,86.9166667,-3.7028971,86.9166667
25.6199738,8,37.7,-8.1254599,85.9166667,-3.4428971,85.9166667
26.0179641,9,37.7,-7.6414439,84.9166667,-3.1828971,84.9166667
26.1970501,10,37.7,-7.3022479,84.9166667,-2.9128971,84.9166667
,11,37.7,-6.9679833,83.9166667,-2.8028971,83.9166667
,12,37.7,-6.6979833,82.9166667,-2.5528971,82.9166667
,13,37.7,-6.4125987,80.9166667,-2.3175125,80.9166667
,14,37.7,-6.1579833,79.9166667,-2.0775125,79.9166667
,15,37.7,-5.8925987,78.9166667,-1.8375125,78.9166667
,16,37.7,-5.5525987,78.9166667,-1.6175125,78.9166667
,17,37.7,-5.3025987,77.9166667,-1.3775125,77.9166667
,18,37.7,-5.0572141,78.9166667,-1.1521279,78.9166667
,19,37.7,-4.7725987,77.9166667,-0.9221279,77.9166667
,20,37.7,-4.5472141,76.9166667,-0.6921279,76.9166667
,21,37.7,-4.2872141,75.9166667,-0.4667433,75.9166667
23.5640488,1,37.7166667,-9.8865051,90.9166667,-5.484568,90.9166667
23.7035586,2,37.7166667,-9.9503729,89.9166667,-5.1687988,89.9166667
24.1574736,3,37.7166667,-9.5510969,88.9166667,-4.8687988,88.9166667
24.4868419,4,37.7166667,-8.9710032,88.9166667,-4.5687988,88.9166667
24.7933015,5,37.7166667,-8.8718295,87.9166667,-4.2587988,87.9166667
25.0301076,6,37.7166667,-8.5688524,86.9166667,-3.9787988,86.9166667
25.5747486,7,37.7166667,-8.3137801,86.9166667,-3.7030296,86.9166667
25.6300694,8,37.7166667,-8.1332289,85.9166667,-3.4430296,85.9166667
26.0276804,9,37.7166667,-7.6494075,84.9166667,-3.1830296,84.9166667
26.2065656,10,37.7166667,-7.3100107,84.9166667,-2.9130296,84.9166667
,11,37.7166667,-6.9748611,83.9166667,-2.8030296,83.9166667
,12,37.7166667,-6.7048611,82.9166667,-2.5530296,82.9166667
,13,37.7166667,-6.4190919,80.9166667,-2.3172603,80.9166667
,14,37.7166667,-6.1648611,79.9166667,-2.0772603,79.9166667
,15,37.7166667,-5.8990919,78.9166667,-1.8372603,78.9166667
,16,37.7166667,-5.5590919,78.9166667,-1.6172603,78.9166667
,17,37.7166667,-5.3090919,77.9166667,-1.3772603,77.9166667
,18,37.7166667,-5.0633227,78.9166667,-1.1514911,78.9166667
,19,37.7166667,-4.7790919,77.9166667,-0.9214911,77.9166667
,20,37.7166667,-4.5533227,76.9166667,-0.6914911,76.9166667
,21,37.7166667,-4.2933227,75.9166667,-0.4657219,75.9166667
