Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
10,19.3333333,0.7175933,59.0,3.6948626,59.0
11,19.3333333,0.9615933,58.0,3.9988626,58.0
12,19.3333333,1.2015933,58.0,4.2328626,58.0
13,19.3333333,1.4615933,57.0,4.5828626,57.0
14,19.3333333,1.7115933,57.0,4.7968626,57.0
15,19.3333333,1.9715933,56.0,5.0368626,56.0
16,19.3333333,2.1955933,56.0,5.3868626,56.0
17,19.3333333,2.4195933,55.0,5.6468626,55.0
18,19.3333333,2.6595933,55.0,5.8908626,55.0
19,19.3333333,2.8895933,54.0,6.1408626,54.0
20,19.3333333,3.1195933,54.0,6.4248626,54.0
21,19.3333333,3.3495933,54.0,6.6748626,54.0
1,19.35,-1.80016,64.0,0.8859403,64.0
2,19.35,-1.51566,63.0,1.2104403,63.0
3,19.35,-1.23566,62.0,1.5404403,62.0
4,19.35,-0.94116,62.0,1.8704403,62.0
5,19.35,-0.67116,61.0,2.1949403,61.0
6,19.35,-0.37666,61.0,2.4849403,61.0
7,19.35,-0.10216,60.0,2.8094403,60.0
8,19.35,0.17334,60.0,3.1094403,60.0
9,19.35,0.42784,59.0,3.3894403,59.0
10,19.35,0.71784,59.0,3.6994403,59.0
11,19.35,0.96234,58.0,4.0039403,58.0
12,19.35,1.20234,58.0,4.2384403,58.0
13,19.35,1.46234,57.0,4.5884403,57.0
14,19.35,1.71234,57.0,4.8029403,57.0
15,19.35,1.97234,56.0,5.0429403,56.0
16,19.35,2.19684,56.0,5.3929403,56.0
17,19.35,2.42134,55.0,5.6529403,55.0
18,19.35,2.66134,55.0,5.8974403,55.0
19,19.35,2.89134,54.0,6.1474403,54.0
20,19.35,3.12134,54.0,6.4319403,54.0
21,19.35,3.35134,54.0,6.6819403,54.0
1,19.3666667,-1.8019133,64.0,0.889018,64.0
2,19.3666667,-1.5169133,63.0,1.214018,63.0
3,19.3666667,-1.2369133,62.0,1.544018,62.0
4,19.3666667,-0.9419133,62.0,1.874018,62.0
5,19.3666667,-0.6719133,61.0,2.199018,61.0
6,19.3666667,-0.3769133,61.0,2.489018,61.0
7,19.3666667,-0.1019133,60.0,2.814018,60.0
8,19.3666667,0.1730867,60.0,3.114018,60.0
9,19.3666667,0.4280867,59.0,3.394018,59.0
10,19.3666667,0.7180867,59.0,3.704018,59.0
11,19.3666667,0.9630867,58.0,4.009018,58.0
12,19.3666667,1.2030867,58.0,4.244018,58.0
13,19.3666667,1.4630867,57.0,4.594018,57.0
14,19.3666667,1.7130867,57.0,4.809018,57.0
15,19.3666667,1.9730867,56.0,5.049018,56.0
16,19.3666667,2.1980867,56.0,5.399018,56.0
17,19.3666667,2.4230867,55.0,5.659018,55.0
18,19.3666667,2.6630867,55.0,5.904018,55.0
19,19.3666667,2.8930867,54.0,6.154018,54.0
20,19.3666667,3.1230867,54.0,6.439018,54.0
21,19.3666667,3.3530867,54.0,6.689018,54.0
1,19.3833333,-1.8036667,64.0,0.8920956,64.0
2,19.3833333,-1.5181667,63.0,1.2175956,63.0
3,19.3833333,-1.2381667,62.0,1.5475956,62.0
4,19.3833333,-0.9426667,62.0,1.8775956,62.0
5,19.3833333,-0.6726667,61.0,2.2030956,61.0
6,19.3833333,-0.3771667,61.0,2.4930956,61.0
7,19.3833333,-0.1016667,60.0,2.8185956,60.0
8,19.3833333,0.1728333,60.0,3.1185956,60.0
9,19.3833333,0.4283333,59.0,3.3985956,59.0
10,19.3833333,0.7183333,59.0,3.7085956,59.0
11,19.3833333,0.9638333,58.0,4.0140956,58.0
12,19.3833333,1.2038333,58.0,4.2495956,58.0
13,19.3833333,1.4638333,57.0,4.5995956,57.0
14,19.3833333,1.7138333,57.0,4.8150956,57.0
15,19.3833333,1.9738333,56.0,5.0550956,56.0
16,19.3833333,2.1993333,56.0,5.4050956,56.0
17,19.3833333,2.4248333,55.0,5.6650956,55.0
18,19.3833333,2.6648333,55.0,5.9105956,55.0
19,19.3833333,2.8948333,54.0,6.1605956,54.0
20,19.3833333,3.1248333,54.0,6.4460956,54.0
21,19.3833333,3.3548333,54.0,6.6960956,54.0
1,19.4,-1.80542,64.0,0.8951733,64.0
2,19.4,-1.51942,63.0,1.2211733,63.0
3,19.4,-1.23942,62.0,1.5511733,62.0
4,19.4,-0.94342,62.0,1.8811733,62.0
5,19.4,-0.67342,61.0,2.2071733,61.0
6,19.4,-0.37742,61.0,2.4971733,61.0
7,19.4,-0.10142,60.0,2.8231733,60.0
8,19.4,0.17258,60.0,3.1231733,60.0
9,19.4,0.42858,59.0,3.4031733,59.0
10,19.4,0.71858,59.0,3.7131733,59.0
11,19.4,0.96458,58.0,4.0191733,58.0
12,19.4,1.20458,58.0,4.2551733,58.0
13,19.4,1.46458,57.0,4.6051733,57.0
14,19.4,1.71458,57.0,4.8211733,57.0
15,19.4,1.97458,56.0,5.0611733,56.0
16,19.4,2.20058,56.0,5.4111733,56.0
17,19.4,2.42658,55.0,5.6711733,55.0
18,19.4,2.66658,55.0,5.9171733,55.0
19,19.4,2.89658,54.0,6.1671733,54.0
20,19.4,3.12658,54.0,6.4531733,54.0
21,19.4,3.35658,54.0,6.7031733,54.0
1,19.4166667,-1.8071733,64.0,0.898251,64.0
2,19.4166667,-1.5206733,63.0,1.224751,63.0
3,19.4166667,-1.2406733,62.0,1.554751,62.0
4,19.4166667,-0.9441733,62.0,1.884751,62.0
5,19.4166667,-0.6741733,61.0,2.211251,61.0
6,19.4166667,-0.3776733,61.0,2.501251,61.0
7,19.4166667,-0.1011733,60.0,2.827751,60.0
8,19.4166667,0.1723267,60.0,3.127751,60.0
9,19.4166667,0.4288267,59.0,3.407751,59.0
10,19.4166667,0.7188267,59.0,3.717751,59.0
11,19.4166667,0.9653267,58.0,4.024251,58.0
12,19.4166667,1.2053267,58.0,4.260751,58.0
13,19.4166667,1.4653267,57.0,4.610751,57.0
14,19.4166667,1.7153267,57.0,4.827251,57.0
15,19.4166667,1.9753267,56.0,5.067251,56.0
16,19.4166667,2.2018267,56.0,5.417251,56.0
17,19.4166667,2.4283267,55.0,5.677251,55.0
18,19.4166667,2.6683267,55.0,5.923751,55.0
19,19.4166667,2.8983267,54.0,6.173751,54.0
20,19.4166667,3.1283267,54.0,6.460251,54.0
21,19.4166667,3.3583267,54.0,6.710251,54.0
1,19.4333333,-1.8089267,64.0,0.9013287,64.0
2,19.4333333,-1.5219267,63.0,1.2283287,63.0
3,19.4333333,-1.2419267,62.0,1.5583287,62.0
4,19.4333333,-0.9449267,62.0,1.8883287,62.0
5,19.4333333,-0.6749267,61.0,2.2153287,61.0
6,19.4333333,-0.3779267,61.0,2.5053287,61.0
7,19.4333333,-0.1009267,60.0,2.8323287,60.0
8,19.4333333,0.1720733,60.0,3.1323287,60.0
9,19.4333333,0.4290733,59.0,3.4123287,59.0
10,19.4333333,0.7190733,59.0,3.7223287,59.0
11,19.4333333,0.9660733,58.0,4.0293287,58.0
12,19.4333333,1.2060733,58.0,4.2663287,58.0
13,19.4333333,1.4660733,57.0,4.6163287,57.0
14,19.4333333,1.7160733,57.0,4.8333287,57.0
15,19.4333333,1.9760733,56.0,5.0733287,56.0
16,19.4333333,2.2030733,56.0,5.4233287,56.0
17,19.4333333,2.4300733,55.0,5.6833287,55.0
18,19.4333333,2.6700733,55.0,5.9303287,55.0
19,19.4333333,2.9000733,54.0,6.1803287,54.0
20,19.4333333,3.1300733,54.0,6.4673287,54.0
21,19.4333333,3.3600733,54.0,6.7173287,54.0
1,19.45,-1.81068,64.0,0.9044064,64.0
2,19.45,-1.52318,63.0,1.2319064,63.0
3,19.45,-1.24318,62.0,1.5619064,62.0
4,19.45,-0.94568,62.0,1.8919064,62.0
5,19.45,-0.67568,61.0,2.2194064,61.0
6,19.45,-0.37818,61.0,2.5094064,61.0
7,19.45,-0.10068,60.0,2.8369064,60.0
8,19.45,0.17182,60.0,3.1369064,60.0
9,19.45,0.42932,59.0,3.4169064,59.0
10,19.45,0.71932,59.0,3.7269064,59.0
11,19.45,0.96682,58.0,4.0344064,58.0
12,19.45,1.20682,58.0,4.2719064,58.0
13,19.45,1.46682,57.0,4.6219064,57.0
14,19.45,1.71682,57.0,4.8394064,57.0
15,19.45,1.97682,56.0,5.0794064,56.0
16,19.45,2.20432,56.0,5.4294064,56.0
17,19.45,2.43182,55.0,5.6894064,55.0
18,19.45,2.67182,55.0,5.9369064,55.0
19,19.45,2.90182,54.0,6.1869064,54.0
20,19.45,3.13182,54.0,6.4744064,54.0
21,19.45,3.36182,54.0,6.7244064,54.0
1,19.4666667,-1.8124333,64.0,0.907484,64.0
2,19.4666667,-1.5244333,63.0,1.235484,63.0
3,19.4666667,-1.2444333,62.0,1.565484,62.0
4,19.4666667,-0.9464333,62.0,1.895484,62.0
5,19.4666667,-0.6764333,61.0,2.223484,61.0
6,19.4666667,-0.3784333,61.0,2.513484,61.0
7,19.4666667,-0.1004333,60.0,2.841484,60.0
8,19.4666667,0.1715667,60.0,3.141484,60.0
9,19.4666667,0.4295667,59.0,3.421484,59.0
10,19.4666667,0.7195667,59.0,3.731484,59.0
11,19.4666667,0.9675667,58.0,4.039484,58.0
12,19.4666667,1.2075667,58.0,4.277484,58.0
13,19.4666667,1.4675667,57.0,4.627484,57.0
14,19.4666667,1.7175667,57.0,4.845484,57.0
15,19.4666667,1.9775667,56.0,5.085484,56.0
16,19.4666667,2.2055667,56.0,5.435484,56.0
17,19.4666667,2.4335667,55.0,5.695484,55.0
18,19.4666667,2.6735667,55.0,5.943484,55.0
19,19.4666667,2.9035667,54.0,6.193484,54.0
20,19.4666667,3.1335667,54.0,6.481484,54.0
21,19.4666667,3.3635667,54.0,6.731484,54.0
1,19.4833333,-1.8141867,64.0,0.9105617,64.0
2,19.4833333,-1.5256867,63.0,1.2390617,63.0
3,19.4833333,-1.2456867,62.0,1.5690617,62.0
4,19.4833333,-0.9471867,62.0,1.8990617,62.0
5,19.4833333,-0.6771867,61.0,2.2275617,61.0
6,19.4833333,-0.3786867,61.0,2.5175617,61.0
7,19.4833333,-0.1001867,60.0,2.8460617,60.0
8,19.4833333,0.1713133,60.0,3.1460617,60.0
9,19.4833333,0.4298133,59.0,3.4260617,59.0
10,19.4833333,0.7198133,59.0,3.7360617,59.0
11,19.4833333,0.9683133,58.0,4.0445617,58.0
12,19.4833333,1.2083133,58.0,4.2830617,58.0
13,19.4833333,1.4683133,57.0,4.6330617,57.0
14,19.4833333,1.7183133,57.0,4.8515617,57.0
15,19.4833333,1.9783133,56.0,5.0915617,56.0
16,19.4833333,2.2068133,56.0,5.4415617,56.0
17,19.4833333,2.4353133,55.0,5.7015617,55.0
18,19.4833333,2.6753133,55.0,5.9500617,55.0
19,19.4833333,2.9053133,54.0,6.2000617,54.0
20,19.4833333,3.1353133,54.0,6.4885617,54.0
21,19.4833333,3.3653133,54.0,6.7385617,54.0
1,19.5,-1.81594,64.0,0.9136394,64.0
2,19.5,-1.52694,63.0,1.2426394,63.0
3,19.5,-1.24694,62.0,1.5726394,62.0
4,19.5,-0.94794,62.0,1.9026394,62.0
5,19.5,-0.67794,61.0,2.2316394,61.0
6,19.5,-0.37894,61.0,2.5216394,61.0
7,19.5,-0.09994,60.0,2.8506394,60.0
8,19.5,0.17106,60.0,3.1506394,60.0
9,19.5,0.43006,59.0,3.4306394,59.0
10,19.5,0.72006,59.0,3.7406394,59.0
11,19.5,0.96906,58.0,4.0496394,58.0
12,19.5,1.20906,58.0,4.2886394,58.0
13,19.5,1.46906,57.0,4.6386394,57.0
14,19.5,1.71906,57.0,4.8576394,57.0
15,19.5,1.97906,56.0,5.0976394,56.0
16,19.5,2.20806,56.0,5.4476394,56.0
17,19.5,2.43706,55.0,5.7076394,55.0
18,19.5,2.67706,55.0,5.9566394,55.0
19,19.5,2.90706,54.0,6.2066394,54.0
20,19.5,3.13706,54.0,6.4956394,54.0
21,19.5,3.36706,54.0,6.7456394,54.0
1,19.5166667,-1.8176933,64.0,0.9167171,64.0
2,19.5166667,-1.5281933,63.0,1.2462171,63.0
3,19.5166667,-1.2481933,62.0,1.5762171,62.0
4,19.5166667,-0.9486933,62.0,1.9062171,62.0
5,19.5166667,-0.6786933,61.0,2.2357171,61.0
6,19.5166667,-0.3791933,61.0,2.5257171,61.0
7,19.5166667,-0.0996933,60.0,2.8552171,60.0
8,19.5166667,0.1708067,60.0,3.1552171,60.0
9,19.5166667,0.4303067,59.0,3.4352171,59.0
10,19.5166667,0.7203067,59.0,3.7452171,59.0
11,19.5166667,0.9698067,58.0,4.0547171,58.0
12,19.5166667,1.2098067,58.0,4.2942171,58.0
13,19.5166667,1.4698067,57.0,4.6442171,57.0
14,19.5166667,1.7198067,57.0,4.8637171,57.0
15,19.5166667,1.9798067,56.0,5.1037171,56.0
16,19.5166667,2.2093067,56.0,5.4537171,56.0
17,19.5166667,2.4388067,55.0,5.7137171,55.0
18,19.5166667,2.6788067,55.0,5.9632171,55.0
19,19.5166667,2.9088067,54.0,6.2132171,54.0
20,19.5166667,3.1388067,54.0,6.5027171,54.0
21,19.5166667,3.3688067,54.0,6.7527171,54.0
1,19.5333333,-1.8194467,64.0,0.9197947,64.0
2,19.5333333,-1.5294467,63.0,1.2497947,63.0
3,19.5333333,-1.2494467,62.0,1.5797947,62.0
4,19.5333333,-0.9494467,62.0,1.9097947,62.0
5,19.5333333,-0.6794467,61.0,2.2397947,61.0
6,19.5333333,-0.3794467,61.0,2.5297947,61.0
7,19.5333333,-0.0994467,60.0,2.8597947,60.0
8,19.5333333,0.1705533,60.0,3.1597947,60.0
9,19.5333333,0.4305533,59.0,3.4397947,59.0
10,19.5333333,0.7205533,59.0,3.7497947,59.0
11,19.5333333,0.9705533,58.0,4.0597947,58.0
12,19.5333333,1.2105533,58.0,4.2997947,58.0
13,19.5333333,1.4705533,57.0,4.6497947,57.0
14,19.5333333,1.7205533,57.0,4.8697947,57.0
15,19.5333333,1.9805533,56.0,5.1097947,56.0
16,19.5333333,2.2105533,56.0,5.4597947,56.0
17,19.5333333,2.4405533,55.0,5.7197947,55.0
18,19.5333333,2.6805533,55.0,5.9697947,55.0
19,19.5333333,2.9105533,54.0,6.2197947,54.0
20,19.5333333,3.1405533,54.0,6.5097947,54.0
21,19.5333333,3.3705533,54.0,6.7597947,54.0
1,19.55,-1.8207,64.0,0.9228724,64.0
2,19.55,-1.5312,63.0,1.2533724,63.0
3,19.55,-1.2502,62.0,1.5833724,62.0
4,19.55,-0.9502,62.0,1.9133724,62.0
5,19.55,-0.6797,61.0,2.2438724,61.0
6,19.55,-0.3797,61.0,2.5338724,61.0
7,19.55,-0.0997,60.0,2.8638724,60.0
8,19.55,0.1708,60.0,3.1643724,60.0
9,19.55,0.4308,59.0,3.4448724,59.0
10,19.55,0.7208,59.0,3.7548724,59.0
11,19.55,0.9713,58.0,4.0653724,58.0
12,19.55,1.2113,58.0,4.3048724,58.0
13,19.55,1.4713,57.0,4.6553724,57.0
14,19.55,1.7218,57.0,4.8758724,57.0
15,19.55,1.9818,56.0,5.1163724,56.0
16,19.55,2.2118,56.0,5.4663724,56.0
17,19.55,2.4418,55.0,5.7263724,55.0
18,19.55,2.6818,55.0,5.9763724,55.0
19,19.55,2.9118,54.0,6.2268724,54.0
20,19.55,3.1423,54.0,6.5168724,54.0
21,19.55,3.3723,54.0,6.7668724,54.0
1,19.5666667,-1.8219533,64.0,0.9259501,64.0
2,19.5666667,-1.5329533,63.0,1.2569501,63.0
3,19.5666667,-1.2509533,62.0,1.5869501,62.0
4,19.5666667,-0.9509533,62.0,1.9169501,62.0
5,19.5666667,-0.6799533,61.0,2.2479501,61.0
6,19.5666667,-0.3799533,61.0,2.5379501,61.0
7,19.5666667,-0.0999533,60.0,2.8679501,60.0
8,19.5666667,0.1710467,60.0,3.1689501,60.0
9,19.5666667,0.4310467,59.0,3.4499501,59.0
10,19.5666667,0.7210467,59.0,3.7599501,59.0
11,19.5666667,0.9720467,58.0,4.0709501,58.0
12,19.5666667,1.2120467,58.0,4.3099501,58.0
13,19.5666667,1.4720467,57.0,4.6609501,57.0
14,19.5666667,1.7230467,57.0,4.8819501,57.0
15,19.5666667,1.9830467,56.0,5.1229501,56.0
16,19.5666667,2.2130467,56.0,5.4729501,56.0
17,19.5666667,2.4430467,55.0,5.7329501,55.0
18,19.5666667,2.6830467,55.0,5.9829501,55.0
19,19.5666667,2.9130467,54.0,6.2339501,54.0
20,19.5666667,3.1440467,54.0,6.5239501,54.0
21,19.5666667,3.3740467,54.0,6.7739501,54.0
1,19.5833333,-1.8232067,64.0,0.9290278,64.0
2,19.5833333,-1.5347067,63.0,1.2605278,63.0
3,19.5833333,-1.2517067,62.0,1.5905278,62.0
4,19.5833333,-0.9517067,62.0,1.9205278,62.0
5,19.5833333,-0.6802067,61.0,2.2520278,61.0
6,19.5833333,-0.3802067,61.0,2.5420278,61.0
7,19.5833333,-0.1002067,60.0,2.8720278,60.0
8,19.5833333,0.1712933,60.0,3.1735278,60.0
9,19.5833333,0.4312933,59.0,3.4550278,59.0
10,19.5833333,0.7212933,59.0,3.7650278,59.0
11,19.5833333,0.9727933,58.0,4.0765278,58.0
12,19.5833333,1.2127933,58.0,4.3150278,58.0
13,19.5833333,1.4727933,57.0,4.6665278,57.0
14,19.5833333,1.7242933,57.0,4.8880278,57.0
15,19.5833333,1.9842933,56.0,5.1295278,56.0
16,19.5833333,2.2142933,56.0,5.4795278,56.0
17,19.5833333,2.4442933,55.0,5.7395278,55.0
18,19.5833333,2.6842933,55.0,5.9895278,55.0
19,19.5833333,2.9142933,54.0,6.2410278,54.0
20,19.5833333,3.1457933,54.0,6.5310278,54.0
21,19.5833333,3.3757933,54.0,6.7810278,54.0
1,19.6,-1.82446,64.0,0.9321054,64.0
2,19.6,-1.53646,63.0,1.2641054,63.0
3,19.6,-1.25246,62.0,1.5941054,62.0
4,19.6,-0.95246,62.0,1.9241054,62.0
5,19.6,-0.68046,61.0,2.2561054,61.0
6,19.6,-0.38046,61.0,2.5461054,61.0
7,19.6,-0.10046,60.0,2.8761054,60.0
8,19.6,0.17154,60.0,3.1781054,60.0
9,19.6,0.43154,59.0,3.4601054,59.0
10,19.6,0.72154,59.0,3.7701054,59.0
11,19.6,0.97354,58.0,4.0821054,58.0
12,19.6,1.21354,58.0,4.3201054,58.0
13,19.6,1.47354,57.0,4.6721054,57.0
14,19.6,1.72554,57.0,4.8941054,57.0
15,19.6,1.98554,56.0,5.1361054,56.0
16,19.6,2.21554,56.0,5.4861054,56.0
17,19.6,2.44554,55.0,5.7461054,55.0
18,19.6,2.68554,55.0,5.9961054,55.0
19,19.6,2.91554,54.0,6.2481054,54.0
20,19.6,3.14754,54.0,6.5381054,54.0
21,19.6,3.37754,54.0,6.7881054,54.0
1,19.6166667,-1.8257133,64.0,0.9351831,64.0
2,19.6166667,-1.5382133,63.0,1.2676831,63.0
3,19.6166667,-1.2532133,62.0,1.5976831,62.0
4,19.6166667,-0.9532133,62.0,1.9276831,62.0
5,19.6166667,-0.6807133,61.0,2.2601831,61.0
6,19.6166667,-0.3807133,61.0,2.5501831,61.0
7,19.6166667,-0.1007133,60.0,2.8801831,60.0
8,19.6166667,0.1717867,60.0,3.1826831,60.0
9,19.6166667,0.4317867,59.0,3.4651831,59.0
10,19.6166667,0.7217867,59.0,3.7751831,59.0
11,19.6166667,0.9742867,58.0,4.0876831,58.0
12,19.6166667,1.2142867,58.0,4.3251831,58.0
13,19.6166667,1.4742867,57.0,4.6776831,57.0
14,19.6166667,1.7267867,57.0,4.9001831,57.0
15,19.6166667,1.9867867,56.0,5.1426831,56.0
16,19.6166667,2.2167867,56.0,5.4926831,56.0
17,19.6166667,2.4467867,55.0,5.7526831,55.0
18,19.6166667,2.6867867,55.0,6.0026831,55.0
19,19.6166667,2.9167867,54.0,6.2551831,54.0
20,19.6166667,3.1492867,54.0,6.5451831,54.0
21,19.6166667,3.3792867,54.0,6.7951831,54.0
1,19.6333333,-1.8269667,64.0,0.9382608,64.0
2,19.6333333,-1.5399667,63.0,1.2712608,63.0
3,19.6333333,-1.2539667,62.0,1.6012608,62.0
4,19.6333333,-0.9539667,62.0,1.9312608,62.0
5,19.6333333,-0.6809667,61.0,2.2642608,61.0
6,19.6333333,-0.3809667,61.0,2.5542608,61.0
7,19.6333333,-0.1009667,60.0,2.8842608,60.0
8,19.6333333,0.1720333,60.0,3.1872608,60.0
9,19.6333333,0.4320333,59.0,3.4702608,59.0
10,19.6333333,0.7220333,59.0,3.7802608,59.0
11,19.6333333,0.9750333,58.0,4.0932608,58.0
12,19.6333333,1.2150333,58.0,4.3302608,58.0
13,19.6333333,1.4750333,57.0,4.6832608,57.0
14,19.6333333,1.7280333,57.0,4.9062608,57.0
15,19.6333333,1.9880333,56.0,5.1492608,56.0
16,19.6333333,2.2180333,56.0,5.4992608,56.0
17,19.6333333,2.4480333,55.0,5.7592608,55.0
18,19.6333333,2.6880333,55.0,6.0092608,55.0
19,19.6333333,2.9180333,54.0,6.2622608,54.0
20,19.6333333,3.1510333,54.0,6.5522608,54.0
21,19.6333333,3.3810333,54.0,6.8022608,54.0
1,19.65,-1.82822,64.0,0.9413385,64.0
2,19.65,-1.54172,63.0,1.2748385,63.0
3,19.65,-1.25472,62.0,1.6048385,62.0
4,19.65,-0.95472,62.0,1.9348385,62.0
5,19.65,-0.68122,61.0,2.2683385,61.0
6,19.65,-0.38122,61.0,2.5583385,61.0
7,19.65,-0.10122,60.0,2.8883385,60.0
8,19.65,0.17228,60.0,3.1918385,60.0
9,19.65,0.43228,59.0,3.4753385,59.0
10,19.65,0.72228,59.0,3.7853385,59.0
11,19.65,0.97578,58.0,4.0988385,58.0
12,19.65,1.21578,58.0,4.3353385,58.0
13,19.65,1.47578,57.0,4.6888385,57.0
14,19.65,1.72928,57.0,4.9123385,57.0
15,19.65,1.98928,56.0,5.1558385,56.0
16,19.65,2.21928,56.0,5.5058385,56.0
17,19.65,2.44928,55.0,5.7658385,55.0
18,19.65,2.68928,55.0,6.0158385,55.0
19,19.65,2.91928,54.0,6.2693385,54.0
20,19.65,3.15278,54.0,6.5593385,54.0
21,19.65,3.38278,54.0,6.8093385,54.0
1,19.6666667,-1.8294733,64.0,0.9444162,64.0
2,19.6666667,-1.5434733,63.0,1.2784162,63.0
3,19.6666667,-1.2554733,62.0,1.6084162,62.0
4,19.6666667,-0.9554733,62.0,1.9384162,62.0
5,19.6666667,-0.6814733,61.0,2.2724162,61.0
6,19.6666667,-0.3814733,61.0,2.5624162,61.0
7,19.6666667,-0.1014733,60.0,2.8924162,60.0
8,19.6666667,0.1725267,60.0,3.1964162,60.0
9,19.6666667,0.4325267,59.0,3.4804162,59.0
10,19.6666667,0.7225267,59.0,3.7904162,59.0
11,19.6666667,0.9765267,58.0,4.1044162,58.0
12,19.6666667,1.2165267,58.0,4.3404162,58.0
13,19.6666667,1.4765267,57.0,4.6944162,57.0
14,19.6666667,1.7305267,57.0,4.9184162,57.0
15,19.6666667,1.9905267,56.0,5.1624162,56.0
16,19.6666667,2.2205267,56.0,5.5124162,56.0
17,19.6666667,2.4505267,55.0,5.7724162,55.0
18,19.6666667,2.6905267,55.0,6.0224162,55.0
19,19.6666667,2.9205267,54.0,6.2764162,54.0
20,19.6666667,3.1545267,54.0,6.5664162,54.0
21,19.6666667,3.3845267,54.0,6.8164162,54.0
1,19.6833333,-1.8307267,64.0,0.9474938,64.0
2,19.6833333,-1.5452267,63.0,1.2819938,63.0
3,19.6833333,-1.2562267,62.0,1.6119938,62.0
4,19.6833333,-0.9562267,62.0,1.9419938,62.0
5,19.6833333,-0.6817267,61.0,2.2764938,61.0
6,19.6833333,-0.3817267,61.0,2.5664938,61.0
7,19.6833333,-0.1017267,60.0,2.8964938,60.0
8,19.6833333,0.1727733,60.0,3.2009938,60.0
9,19.6833333,0.4327733,59.0,3.4854938,59.0
10,19.6833333,0.7227733,59.0,3.7954938,59.0
11,19.6833333,0.9772733,58.0,4.1099938,58.0
12,19.6833333,1.2172733,58.0,4.3454938,58.0
13,19.6833333,1.4772733,57.0,4.6999938,57.0
14,19.6833333,1.7317733,57.0,4.9244938,57.0
15,19.6833333,1.9917733,56.0,5.1689938,56.0
16,19.6833333,2.2217733,56.0,5.5189938,56.0
17,19.6833333,2.4517733,55.0,5.7789938,55.0
18,19.6833333,2.6917733,55.0,6.0289938,55.0
19,19.6833333,2.9217733,54.0,6.2834938,54.0
20,19.6833333,3.1562733,54.0,6.5734938,54.0
21,19.6833333,3.3862733,54.0,6.8234938,54.0
1,19.7,-1.83198,64.0,0.9505715,64.0
2,19.7,-1.54698,63.0,1.2855715,63.0
3,19.7,-1.25698,62.0,1.6155715,62.0
4,19.7,-0.95698,62.0,1.9455715,62.0
5,19.7,-0.68198,61.0,2.2805715,61.0
6,19.7,-0.38198,61.0,2.5705715,61.0
7,19.7,-0.10198,60.0,2.9005715,60.0
8,19.7,0.17302,60.0,3.2055715,60.0
9,19.7,0.43302,59.0,3.4905715,59.0
10,19.7,0.72302,59.0,3.8005715,59.0
11,19.7,0.97802,58.0,4.1155715,58.0
12,19.7,1.21802,58.0,4.3505715,58.0
13,19.7,1.47802,57.0,4.7055715,57.0
14,19.7,1.73302,57.0,4.9305715,57.0
15,19.7,1.99302,56.0,5.1755715,56.0
16,19.7,2.22302,56.0,5.5255715,56.0
17,19.7,2.45302,55.0,5.7855715,55.0
18,19.7,2.69302,55.0,6.0355715,55.0
19,19.7,2.92302,54.0,6.2905715,54.0
20,19.7,3.15802,54.0,6.5805715,54.0
21,19.7,3.38802,54.0,6.8305715,54.0
1,19.7166667,-1.8332333,64.0,0.9536492,64.0
2,19.7166667,-1.5487333,63.0,1.2891492,63.0
3,19.7166667,-1.2577333,62.0,1.6191492,62.0
4,19.7166667,-0.9577333,62.0,1.9491492,62.0
5,19.7166667,-0.6822333,61.0,2.2846492,61.0
6,19.7166667,-0.3822333,61.0,2.5746492,61.0
7,19.7166667,-0.1022333,60.0,2.9046492,60.0
8,19.7166667,0.1732667,60.0,3.2101492,60.0
9,19.7166667,0.4332667,59.0,3.4956492,59.0
10,19.7166667,0.7232667,59.0,3.8056492,59.0
11,19.7166667,0.9787667,58.0,4.1211492,58.0
12,19.7166667,1.2187667,58.0,4.3556492,58.0
13,19.7166667,1.4787667,57.0,4.7111492,57.0
14,19.7166667,1.7342667,57.0,4.9366492,57.0
15,19.7166667,1.9942667,56.0,5.1821492,56.0
16,19.7166667,2.2242667,56.0,5.5321492,56.0
17,19.7166667,2.4542667,55.0,5.7921492,55.0
18,19.7166667,2.6942667,55.0,6.0421492,55.0
19,19.7166667,2.9242667,54.0,6.2976492,54.0
20,19.7166667,3.1597667,54.0,6.5876492,54.0
21,19.7166667,3.3897667,54.0,6.8376492,54.0
1,19.7333333,-1.8344867,64.0,0.9567269,64.0
2,19.7333333,-1.5504867,63.0,1.2927269,63.0
3,19.7333333,-1.2584867,62.0,1.6227269,62.0
4,19.7333333,-0.9584867,62.0,1.9527269,62.0
5,19.7333333,-0.6824867,61.0,2.2887269,61.0
6,19.7333333,-0.3824867,61.0,2.5787269,61.0
7,19.7333333,-0.1024867,60.0,2.9087269,60.0
8,19.7333333,0.1735133,60.0,3.2147269,60.0
9,19.7333333,0.4335133,59.0,3.5007269,59.0
10,19.7333333,0.7235133,59.0,3.8107269,59.0
11,19.7333333,0.9795133,58.0,4.1267269,58.0
12,19.7333333,1.2195133,58.0,4.3607269,58.0
13,19.7333333,1.4795133,57.0,4.7167269,57.0
14,19.7333333,1.7355133,57.0,4.9427269,57.0
15,19.7333333,1.9955133,56.0,5.1887269,56.0
16,19.7333333,2.2255133,56.0,5.5387269,56.0
17,19.7333333,2.4555133,55.0,5.7987269,55.0
